game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,group,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,on_3b_x,on_2b_x,on_1b_x,outs_when_up_x,on_3b_y,on_2b_y,on_1b_y,outs_when_up_y,team_x,ba_x,ops_x,ld_percent_x,gb_percent_x,fb_percent_x,bb_percent_x,k_percent_x,team_y,ba_y,ops_y,ld_percent_y,gb_percent_y,fb_percent_y,bb_percent_y,k_percent_y,pitch_type_grouped,pitch_type_encoded,pitch_type_binary,runners_on,outs_remaining,late_game,high_leverage_score,high_leverage_situation,previous_pitch_1,previous_pitch_2,previous_pitch_3,previous_pitch_4,previous_pitch_1_encoded,previous_pitch_2_encoded,previous_pitch_3_encoded,previous_pitch_4_encoded,prev_pitch_outcome_grouped,prev_pitch_outcome_encoded,rolling_pitch_freq,batter_rolling_avg,pitcher_hand_encoded,batter_hand_encoded,log_rolling_pitch_freq,count_encoded,pitch_1_count_interaction,pitcher_batter_matchup
745695,2024-09-12,4,Bot,681867,669224,SI,89.7,2021.0,-1.93,54.42,5.04,-1.46,0.02,0.67,1.61,9.0,,ball,,,,89.2,258.0,11350,1,0,,,,0.0,,,,,,,,,NYY,0.229,0.718,0.2,0.367,0.433,0.114,0.21,NYY,0.229,0.718,0.2,0.367,0.433,0.114,0.21,SI,5,1,False,3.0,0,0.46153846153846156,0,5,5,1,7,6,6,2,8,Batted_Ball,1,0.14184397163120566,0.1,1,0,0.1326444746062947,3,18,0
745591,2024-04-17,2,Top,650911,669911,SL,83.8,2104.0,1.82,53.55,6.5,-0.06,-0.23,-0.15,1.5,13.0,,ball,,,,85.2,330.0,16084,3,2,,,,,,,656248.0,0.0,,,,,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,COL,0.218,0.767,0.216,0.361,0.424,0.118,0.321,SL,6,0,False,3.0,0,0.46153846153846156,0,5,1,5,5,6,2,6,6,Foul,3,0.1702127659574468,0.0,0,1,0.15718558352241233,11,66,0
745728,2024-07-03,6,Top,607074,600869,CU,80.0,2683.0,1.99,54.4,6.45,-0.82,-1.07,1.14,3.04,12.0,,ball,,,,79.9,321.0,1843,1,1,,,,1.0,,,,,,,,,CIN,0.225,0.707,0.184,0.415,0.402,0.058,0.246,CIN,0.225,0.707,0.184,0.415,0.402,0.058,0.246,CB,0,0,False,2.0,0,0.2307692307692308,0,1,6,6,5,2,7,7,6,Strike,6,0.09929078014184398,0.0,0,1,0.09466522654107834,4,8,0
745855,2024-09-13,7,Bot,571656,650489,CH,85.9,1627.0,-1.38,54.35,5.69,-1.02,-0.28,0.51,0.96,14.0,,foul,,,,85.8,258.0,12197,0,2,663616.0,,621439.0,1.0,,,,,,,,,MIN,0.247,0.717,0.219,0.403,0.378,0.08,0.236,MIN,0.247,0.717,0.219,0.403,0.378,0.08,0.236,CH,1,0,True,2.0,1,0.7692307692307694,1,6,5,6,6,7,6,7,7,Strike,6,0.014184397163120567,0.0,1,0,0.014084739881739002,2,14,0
744982,2024-08-05,8,Top,502085,608324,KC,84.5,2645.0,-2.52,54.16,5.93,0.53,-0.6,0.45,2.07,9.0,field_out,hit_into_play,104.0,-7.0,15.0,84.8,43.0,3882,1,2,,514888.0,,0.0,,,,,,,,,HOU,0.26,0.768,0.182,0.365,0.453,0.069,0.136,HOU,0.26,0.768,0.182,0.365,0.453,0.069,0.136,CB,0,0,True,3.0,1,1.0,1,2,2,6,6,3,3,7,7,Ball,0,0.02836879432624113,0.0,1,1,0.02797385204240612,5,15,1
744926,2024-06-16,4,Top,621244,700932,FF,92.0,1941.0,-1.92,53.78,5.57,-1.12,1.13,-0.6,2.13,4.0,,called_strike,,,,92.7,228.0,14903,0,1,,,686823.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,True,1.0,0,0.28846153846153855,0,1,7,3,3,2,8,4,4,Batted_Ball,1,0.07092198581560284,0.0,1,0,0.06851994643675606,1,2,0
745993,2024-05-10,7,Bot,688297,641343,FF,96.9,2159.0,-3.22,53.56,5.16,-0.43,0.79,0.63,4.16,12.0,,ball,,,,97.9,238.0,8977,1,1,694192.0,686217.0,,2.0,,,,,,,,,MIL,0.199,0.662,0.215,0.287,0.497,0.113,0.341,MIL,0.199,0.662,0.215,0.287,0.497,0.113,0.341,FF,3,1,True,1.0,1,0.5384615384615385,0,3,3,3,3,4,4,4,4,Foul,3,0.04255319148936171,0.1,1,0,0.04167269640056803,4,16,0
745076,2024-06-25,7,Top,664208,664034,CU,74.6,3157.0,-1.1,53.38,5.31,1.5,-1.1,-0.89,2.59,11.0,,foul,84.6,10.0,127.0,74.7,49.0,23779,1,2,,,,2.0,,,,,,,,,- - -,0.234,0.67,0.181,0.457,0.362,0.071,0.213,- - -,0.234,0.67,0.181,0.457,0.362,0.071,0.213,CB,0,0,False,1.0,1,0.25,0,2,5,7,3,3,6,8,4,Strike,6,0.0,0.2,1,1,0.0,5,15,1
746865,2024-06-15,1,Top,684007,502671,FF,91.1,2445.0,2.5,54.3,5.41,0.97,1.12,-0.02,1.8,8.0,,called_strike,,,,91.3,145.0,14429,1,1,,,,2.0,,,,,,,,,STL,0.245,0.716,0.213,0.43,0.357,0.072,0.265,STL,0.245,0.716,0.213,0.43,0.357,0.072,0.265,FF,3,1,False,1.0,0,0.0,0,0,-1,-1,-1,1,0,0,0,Ball,0,0.0,0.0,0,1,0.0,4,4,0
745716,2024-07-24,2,Bot,640455,605204,FF,94.5,2017.0,2.58,53.71,5.69,1.0,1.01,0.76,2.88,6.0,,ball,,,,95.3,126.0,19899,1,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,2.0,0,0.2307692307692308,0,6,3,6,2,7,4,7,3,Batted_Ball,1,0.0851063829787234,0.0,0,1,0.08167803101426718,3,21,0
746162,2024-04-12,11,Top,681911,666703,SL,86.7,2541.0,0.72,53.64,5.87,-0.66,0.67,-1.09,1.39,13.0,,swinging_strike,,,,87.9,207.0,10742,1,1,,,701538.0,2.0,,,,,,,,,SDP,0.245,0.814,0.182,0.364,0.455,0.035,0.351,SDP,0.245,0.814,0.182,0.364,0.455,0.035,0.351,SL,6,0,True,1.0,1,0.5384615384615385,0,6,3,6,3,7,4,7,4,Ball,0,0.0070921985815602835,0.1,0,1,0.0070671672230924526,4,28,0
746889,2024-04-24,5,Bot,681869,621020,CH,89.1,1629.0,-1.55,53.97,5.71,-1.11,-0.18,0.79,2.15,9.0,strikeout,called_strike,,,,89.4,245.0,23654,2,3,,,,2.0,,,,,,,,,CHC,0.242,0.701,0.168,0.499,0.333,0.091,0.243,CHC,0.242,0.701,0.168,0.499,0.333,0.091,0.243,CH,1,0,False,1.0,0,0.0,0,7,7,3,3,8,8,4,4,Foul,3,0.0,0.0,1,1,0.0,8,64,1
745207,2024-09-13,5,Bot,679156,668942,SI,90.4,2203.0,3.37,54.58,5.68,1.39,0.81,-0.37,0.91,13.0,,ball,,,,89.6,132.0,11807,2,1,,,,0.0,,,,,,,,,SEA,0.225,0.641,0.184,0.394,0.422,0.097,0.227,SEA,0.225,0.641,0.184,0.394,0.422,0.097,0.227,SI,5,1,False,3.0,0,0.46153846153846156,0,6,6,6,6,7,7,7,7,Ball,0,0.02836879432624113,0.0,0,0,0.02797385204240612,7,49,0
745239,2024-06-29,8,Bot,595345,664238,FF,90.4,2207.0,2.98,54.08,5.77,0.42,1.25,-1.51,3.42,11.0,walk,ball,,,,90.1,145.0,27991,4,0,,,,0.0,,,,,,,,,SEA,0.201,0.687,0.192,0.296,0.512,0.12,0.279,SEA,0.201,0.687,0.192,0.296,0.512,0.12,0.279,FF,3,1,False,3.0,1,0.7115384615384616,0,3,6,6,6,4,7,7,7,Ball,0,0.02127659574468085,0.0,0,1,0.021053409197832343,12,48,0
745525,2024-09-11,2,Top,554430,666163,FF,95.4,2478.0,-2.21,53.15,5.26,-0.96,1.25,-0.2,2.49,5.0,,foul,103.7,-24.0,5.0,97.3,231.0,10337,2,2,,666185.0,666018.0,1.0,,,,,,,,,TBR,0.228,0.621,0.209,0.463,0.328,0.104,0.268,TBR,0.228,0.621,0.209,0.463,0.328,0.104,0.268,FF,3,1,True,2.0,0,0.5192307692307693,1,0,3,0,2,1,4,1,3,Ball,0,0.09929078014184398,0.0,1,0,0.09466522654107834,8,8,0
745196,2024-04-10,5,Top,458681,607208,FC,85.8,2656.0,-3.52,53.88,5.45,0.27,0.49,1.81,1.58,14.0,,ball,,,,86.0,163.0,8956,1,1,,,,2.0,,,,,,,,,PHI,0.295,0.807,0.162,0.473,0.365,0.05,0.182,PHI,0.295,0.807,0.162,0.473,0.365,0.05,0.182,FC,2,1,False,1.0,0,0.0,0,2,5,2,1,3,6,3,2,Strike,6,0.15602836879432622,0.0,1,1,0.14499031042859403,4,12,1
745299,2024-08-30,7,Bot,657508,664774,FF,97.6,2407.0,-1.61,54.05,6.39,-0.63,1.63,-0.96,4.15,11.0,,ball,,,,97.9,206.0,29033,1,0,,,666149.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,True,1.0,1,0.5384615384615385,0,0,0,1,1,1,1,2,2,Batted_Ball,1,0.0,0.1,1,0,0.0,3,3,0
746934,2024-07-10,4,Top,601713,663527,ST,85.4,2327.0,-1.9,53.52,6.54,0.88,0.7,0.45,2.17,9.0,strikeout,swinging_strike,,,,87.2,104.0,9647,0,3,,,,0.0,,,,,,,,,OAK,0.204,0.618,0.196,0.429,0.375,0.09,0.23,OAK,0.204,0.618,0.196,0.429,0.375,0.09,0.23,ST,7,0,False,3.0,0,0.46153846153846156,0,7,0,7,7,8,1,8,8,Strike,6,0.2553191489361702,0.0,1,1,0.22738984219566086,2,16,1
745227,2024-07-23,1,Bot,667755,663728,SI,98.5,1862.0,-1.35,54.02,5.99,-1.63,0.34,-0.21,1.7,8.0,,foul,,,,99.0,236.0,18645,0,1,,,,2.0,,,,,,,,,SEA,0.22,0.748,0.17,0.311,0.519,0.111,0.28,SEA,0.22,0.748,0.17,0.311,0.519,0.111,0.28,SI,5,1,False,1.0,0,0.0,0,6,3,3,3,7,4,4,4,Strike,6,0.0,0.0,1,0,0.0,1,7,0
746745,2024-09-11,9,Bot,661403,683734,SL,91.0,2471.0,-0.44,53.95,6.16,0.54,0.22,-0.08,3.15,2.0,,swinging_strike,,,,92.1,78.0,10865,0,2,,673357.0,,2.0,,,,,,,,,CHW,0.246,0.699,0.16,0.381,0.458,0.061,0.213,CHW,0.246,0.699,0.16,0.381,0.458,0.061,0.213,SL,6,0,True,1.0,1,0.5384615384615385,0,2,2,6,6,3,3,7,7,Foul,3,0.0,0.0,1,1,0.0,2,6,1
745231,2024-07-24,1,Top,622491,621493,FF,95.0,2151.0,-2.15,55.06,5.15,-0.87,0.98,0.43,3.01,3.0,,foul,83.0,70.0,170.0,93.8,235.0,19667,2,2,,,650859.0,1.0,,,,,,,,,LAA,0.246,0.748,0.223,0.326,0.451,0.095,0.246,LAA,0.246,0.748,0.223,0.326,0.451,0.095,0.246,FF,3,1,True,2.0,0,0.5192307692307693,1,6,3,3,6,7,4,4,7,Foul,3,0.05673758865248227,0.0,1,1,0.05518641556729086,8,56,1
745805,2024-06-15,7,Bot,660853,624413,SL,85.4,2278.0,-1.81,54.02,5.41,0.11,0.51,1.62,1.92,14.0,,ball,,,,85.5,159.0,14100,1,2,,,,0.0,,,,,,,,,NYM,0.24,0.788,0.157,0.421,0.421,0.101,0.247,NYM,0.24,0.788,0.157,0.421,0.421,0.101,0.247,SL,6,0,False,3.0,1,0.7115384615384616,0,3,3,6,3,4,4,7,4,Foul,3,0.02836879432624113,0.0,1,1,0.02797385204240612,5,20,1
745308,2024-08-09,1,Bot,689225,664774,CH,87.4,2054.0,-1.68,54.57,6.15,-0.99,0.22,-1.14,3.58,11.0,,ball,,,,87.7,229.0,7842,1,1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,CH,1,0,False,3.0,0,0.46153846153846156,0,3,3,6,6,4,4,7,7,Foul,3,0.014184397163120567,0.0,1,0,0.014084739881739002,4,16,0
747136,2024-04-19,5,Top,519242,669701,SI,91.2,2048.0,3.26,53.78,5.06,1.55,0.23,0.1,2.44,5.0,,called_strike,,,,91.9,103.0,18292,0,1,,,,,,,,0.0,,,,,TEX,0.258,0.731,0.237,0.387,0.377,0.078,0.204,TEX,0.258,0.731,0.237,0.387,0.377,0.078,0.204,SI,5,1,False,3.0,0,0.46153846153846156,0,1,6,3,3,2,7,4,4,Batted_Ball,1,0.10638297872340426,0.1,0,0,0.10109611687136877,1,2,0
745145,2024-07-28,4,Top,571945,656180,CU,75.8,2552.0,-2.54,54.26,6.62,0.54,-1.15,0.34,1.74,9.0,,foul,85.1,-17.0,6.0,76.0,35.0,23727,1,2,,,545121.0,2.0,,,,,,,,,WSN,0.224,0.629,0.181,0.494,0.325,0.077,0.269,WSN,0.224,0.629,0.181,0.494,0.325,0.077,0.269,CB,0,0,True,1.0,0,0.28846153846153855,0,6,5,3,6,7,6,4,7,Foul,3,0.0070921985815602835,0.0,1,1,0.0070671672230924526,5,35,1
746159,2024-04-17,5,Bot,663623,666158,FF,96.1,2456.0,-2.11,53.58,5.58,-1.1,0.81,-0.05,2.92,2.0,field_out,hit_into_play,103.3,-2.0,37.0,97.5,232.0,16460,0,2,,,,1.0,,,,,,,,,LAD,0.251,0.703,0.215,0.486,0.299,0.09,0.226,LAD,0.251,0.703,0.215,0.486,0.299,0.09,0.226,FF,3,1,False,2.0,0,0.2307692307692308,0,3,3,0,3,4,4,1,4,Foul,3,0.21985815602836878,0.0,1,0,0.19873458643528474,2,8,0
747145,2024-09-27,5,Bot,506433,682998,FF,96.1,2394.0,-2.22,54.05,5.61,-0.68,1.43,-0.89,4.14,11.0,,ball,,,,96.3,213.0,26520,2,2,,,,2.0,,,,,,,,,ARI,0.231,0.749,0.167,0.441,0.392,0.107,0.19,ARI,0.231,0.749,0.167,0.441,0.392,0.107,0.19,FF,3,1,False,1.0,0,0.0,0,7,6,2,5,8,7,3,6,Ball,0,0.02127659574468085,0.1,1,0,0.021053409197832343,8,64,0
745758,2024-04-19,5,Bot,641302,683011,FF,89.0,2297.0,1.2,54.12,5.88,0.32,1.68,-1.08,3.09,11.0,force_out,hit_into_play,77.5,0.0,40.0,88.6,147.0,17771,1,2,,,624431.0,2.0,,,,,,,,,NYY,0.243,0.657,0.211,0.502,0.287,0.061,0.226,NYY,0.243,0.657,0.211,0.502,0.287,0.061,0.226,FF,3,1,True,1.0,0,0.28846153846153855,0,7,2,7,2,8,3,8,3,Ball,0,0.07801418439716312,0.0,0,1,0.07512063046810812,5,40,0
745338,2024-05-27,4,Top,605483,665506,SL,88.8,2201.0,1.87,53.56,6.7,-0.15,0.77,-0.94,1.65,13.0,strikeout,called_strike,,,,90.3,170.0,25917,2,3,,593160.0,,1.0,,,,,,,,,- - -,0.2,0.552,0.152,0.505,0.343,0.093,0.35,- - -,0.2,0.552,0.152,0.505,0.343,0.093,0.35,SL,6,0,True,2.0,0,0.5192307692307693,1,6,6,1,1,7,7,2,2,Ball,0,0.1276595744680851,0.0,0,1,0.12014431184206324,8,56,0
747149,2024-09-24,6,Top,700270,671218,SL,84.4,2683.0,-1.2,54.54,5.59,-0.05,0.1,1.62,0.68,14.0,,ball,,,,83.9,8.0,23668,2,0,,,,0.0,,,,,,,,,SFG,0.269,0.792,0.201,0.43,0.369,0.071,0.261,SFG,0.269,0.792,0.201,0.43,0.369,0.071,0.261,SL,6,0,False,3.0,0,0.46153846153846156,0,3,3,0,0,4,4,1,1,Ball,0,0.0,0.3,1,1,0.0,6,24,1
745020,2024-04-27,7,Bot,668881,663993,FF,97.4,2241.0,-1.66,54.16,6.2,-0.3,1.49,-0.74,3.31,1.0,,ball,,,,97.4,208.0,25650,2,2,,,,0.0,,,,,,,,,TEX,0.265,0.762,0.23,0.477,0.293,0.126,0.221,TEX,0.265,0.762,0.23,0.477,0.293,0.126,0.221,FF,3,1,False,3.0,1,0.7115384615384616,0,6,3,3,3,7,4,4,4,Ball,0,0.48936170212765956,0.0,1,0,0.39834764033930037,8,56,0
747189,2024-06-16,4,Bot,641771,545341,SL,87.2,2494.0,-2.41,53.82,5.57,0.56,-0.15,1.72,2.22,14.0,,ball,,,,88.0,98.0,15970,2,1,572233.0,,,2.0,,,,,,,,,ARI,0.291,0.875,0.181,0.367,0.452,0.072,0.165,ARI,0.291,0.875,0.181,0.367,0.452,0.072,0.165,SL,6,0,True,1.0,0,0.28846153846153855,0,7,5,6,6,8,6,7,7,Ball,0,0.02836879432624113,0.0,1,1,0.02797385204240612,7,56,1
746298,2024-06-24,6,Top,666142,660821,FC,91.4,2543.0,1.2,54.41,6.19,0.07,0.66,0.93,2.92,12.0,,ball,,,,91.9,149.0,23330,3,0,,,,0.0,,,,,,,,,MIA,0.252,0.731,0.203,0.503,0.294,0.076,0.261,MIA,0.252,0.731,0.203,0.503,0.294,0.076,0.261,FC,2,1,False,3.0,0,0.46153846153846156,0,6,0,3,2,7,1,4,3,Ball,0,0.06382978723404255,0.0,0,0,0.06187540371808747,9,63,0
745721,2024-07-19,3,Bot,621107,669224,FF,93.3,2080.0,-2.6,53.25,5.63,-0.35,0.73,0.47,1.76,9.0,,called_strike,,,,95.2,234.0,14642,1,1,665742.0,592450.0,,2.0,,,,,,,,,NYY,0.229,0.718,0.2,0.367,0.433,0.114,0.21,NYY,0.229,0.718,0.2,0.367,0.433,0.114,0.21,FF,3,1,True,1.0,0,0.28846153846153855,0,7,0,7,5,8,1,8,6,Ball,0,0.014184397163120567,0.0,1,0,0.014084739881739002,4,32,0
745799,2024-07-11,5,Bot,669022,621438,FF,95.6,2346.0,2.31,53.5,5.69,0.68,1.19,0.62,3.87,12.0,strikeout,swinging_strike,,,,97.3,148.0,10103,0,2,,620443.0,,1.0,,,,,,,,,NYM,0.248,0.701,0.215,0.38,0.405,0.055,0.232,NYM,0.248,0.701,0.215,0.38,0.405,0.055,0.232,FF,3,1,True,2.0,0,0.5192307692307693,1,0,0,7,7,1,1,8,8,Strike,6,0.326241134751773,0.1,0,1,0.28234872647641834,2,2,0
744807,2024-09-10,6,Bot,605154,660688,FF,92.5,2281.0,-2.08,53.57,5.7,-1.09,1.19,-0.27,3.21,2.0,field_out,hit_into_play,80.8,53.0,210.0,93.5,214.0,8812,0,0,,,,1.0,,,,,,,,,WSN,0.229,0.619,0.188,0.35,0.462,0.033,0.111,WSN,0.229,0.619,0.188,0.35,0.462,0.033,0.111,FF,3,1,False,2.0,0,0.2307692307692308,0,6,3,6,6,7,4,7,7,Ball,0,0.0921985815602837,0.0,1,0,0.08819271203546089,0,0,0
775320,2024-10-09,5,Bot,681911,444482,FF,93.9,2519.0,0.25,54.06,5.86,0.53,1.79,-0.58,3.12,1.0,,foul,,,,94.0,163.0,1510,2,2,,,,0.0,,,,,,,,,SDP,0.267,0.75,0.22,0.473,0.308,0.085,0.208,SDP,0.267,0.75,0.22,0.473,0.308,0.085,0.208,FF,3,1,False,3.0,0,0.46153846153846156,0,3,3,3,3,4,4,4,4,Strike,6,0.14184397163120566,0.1,0,0,0.1326444746062947,8,32,0
745673,2024-04-30,3,Top,622072,457705,SL,81.3,2130.0,2.04,54.36,4.48,-1.27,-0.61,-1.15,0.24,13.0,,blocked_ball,,,,80.9,324.0,28923,1,1,,,,,,,668804.0,1.0,,,,,PIT,0.232,0.739,0.17,0.41,0.42,0.113,0.258,PIT,0.232,0.739,0.17,0.41,0.42,0.113,0.258,SL,6,0,False,3.0,0,0.46153846153846156,0,5,5,6,6,6,6,7,7,Strike,6,0.43262411347517726,0.0,0,1,0.3595078070230365,4,24,0
744901,2024-08-06,6,Bot,642397,676391,SI,96.1,2297.0,2.05,53.82,5.56,1.5,0.85,-0.97,1.28,13.0,,ball,,,,96.4,136.0,4551,3,0,,662139.0,,2.0,,,,,,,,,TOR,0.263,0.692,0.201,0.382,0.417,0.024,0.091,TOR,0.263,0.692,0.201,0.382,0.417,0.024,0.091,SI,5,1,True,1.0,0,0.28846153846153855,0,6,5,7,7,7,6,8,8,Ball,0,0.07801418439716312,0.1,0,1,0.07512063046810812,9,63,0
745594,2024-04-13,2,Top,605513,656582,SI,93.7,2301.0,-1.43,54.39,5.84,-1.5,0.69,-0.97,0.86,13.0,,ball,,,,93.8,213.0,11458,1,1,,,,1.0,,,,,,,,,PIT,0.228,0.688,0.149,0.429,0.422,0.106,0.219,PIT,0.228,0.688,0.149,0.429,0.422,0.106,0.219,SI,5,1,False,2.0,0,0.2307692307692308,0,3,5,7,0,4,6,8,1,Strike,6,0.035460992907801414,0.2,1,1,0.034846731330168156,4,16,1
745811,2024-06-12,2,Top,656849,665862,SI,92.3,2165.0,2.28,53.16,6.18,1.4,0.52,0.62,2.21,9.0,,foul,83.5,-3.0,34.0,94.1,144.0,11084,0,2,,,669394.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,SI,5,1,True,3.0,0,0.7500000000000001,1,5,5,3,3,6,6,4,4,Foul,3,0.07801418439716312,0.0,0,0,0.07512063046810812,2,12,0
746380,2024-06-04,6,Top,656786,676475,FC,89.8,2648.0,1.15,54.05,5.72,-0.57,0.64,0.23,2.36,5.0,single,hit_into_play,102.1,8.0,173.0,90.2,186.0,3558,0,0,,,,2.0,,,,,,,,,STL,0.269,0.735,0.215,0.417,0.368,0.059,0.128,STL,0.269,0.735,0.215,0.417,0.368,0.059,0.128,FC,2,1,False,1.0,0,0.0,0,3,3,3,3,4,4,4,4,Batted_Ball,1,0.0,0.2,0,0,0.0,0,0,0
746992,2024-09-02,6,Bot,657053,656775,FS,85.8,1429.0,-2.06,53.2,5.36,-0.67,0.19,-0.51,1.49,7.0,,called_strike,,,,88.1,239.0,1849,2,2,656811.0,623993.0,681297.0,2.0,,,,,,,,,BAL,0.234,0.71,0.174,0.337,0.488,0.082,0.196,BAL,0.234,0.71,0.174,0.337,0.488,0.082,0.196,Other,4,0,True,1.0,0,0.28846153846153855,0,5,4,4,3,6,5,5,4,Ball,0,0.014184397163120567,0.1,1,0,0.014084739881739002,8,48,0
745977,2024-06-16,5,Top,607067,666181,ST,81.1,2079.0,-2.16,54.08,5.46,0.99,-0.13,-0.82,2.88,4.0,,called_strike,,,,81.7,64.0,15378,2,2,,,,1.0,,,,,,,,,CIN,0.187,0.65,0.195,0.363,0.442,0.103,0.397,CIN,0.187,0.65,0.195,0.363,0.442,0.103,0.397,ST,7,0,False,2.0,0,0.2307692307692308,0,7,4,7,7,8,5,8,8,Ball,0,0.0921985815602837,0.0,1,0,0.08819271203546089,8,64,0
745256,2024-05-13,4,Bot,663903,677594,SL,82.3,2393.0,-1.5,53.61,5.25,0.53,-0.2,1.78,0.6,14.0,,blocked_ball,,,,83.0,96.0,11889,1,0,,,668942.0,1.0,,,,,,,,,SEA,0.273,0.734,0.206,0.443,0.351,0.062,0.254,SEA,0.273,0.734,0.206,0.443,0.351,0.062,0.254,SL,6,0,True,2.0,0,0.5192307692307693,1,6,5,6,6,7,6,7,7,Ball,0,0.2836879432624113,0.1,1,1,0.24973714088765744,3,21,1
746621,2024-06-23,6,Top,670766,643396,CH,82.4,1416.0,-2.25,53.65,5.15,-1.08,-0.05,-0.93,0.34,13.0,,ball,,,,83.7,258.0,22648,2,2,,,,0.0,,,,,,,,,- - -,0.269,0.683,0.208,0.474,0.318,0.032,0.157,- - -,0.269,0.683,0.208,0.474,0.318,0.032,0.157,CH,1,0,False,3.0,0,0.46153846153846156,0,5,7,5,3,6,8,6,4,Foul,3,0.014184397163120567,0.0,1,1,0.014084739881739002,8,48,1
746159,2024-04-17,4,Top,689017,608336,FF,94.2,2490.0,-0.66,54.81,5.78,-0.76,1.31,-0.53,1.62,13.0,,swinging_strike,,,,93.3,202.0,16450,0,2,,,,1.0,,,,,,,,,WSN,0.161,0.613,0.198,0.273,0.529,0.123,0.392,WSN,0.161,0.613,0.198,0.273,0.529,0.123,0.392,FF,3,1,False,2.0,0,0.2307692307692308,0,0,3,3,6,1,4,4,7,Strike,6,0.18439716312056736,0.0,1,0,0.1692339220385868,2,2,0
746986,2024-09-07,5,Top,621107,691406,FC,88.6,2215.0,-2.45,53.84,5.66,-0.25,0.84,-0.34,2.26,7.0,field_out,hit_into_play,59.7,48.0,173.0,89.7,208.0,6851,2,2,,668853.0,,2.0,,,,,,,,,TBR,0.248,0.724,0.134,0.48,0.386,0.062,0.215,TBR,0.248,0.724,0.134,0.48,0.386,0.062,0.215,FC,2,1,True,1.0,0,0.28846153846153855,0,5,7,5,5,6,8,6,6,Ball,0,0.13475177304964536,0.0,1,1,0.1264139248556586,8,48,1
745489,2024-06-19,6,Top,656605,682829,CU,77.0,2768.0,-1.76,54.34,6.01,1.06,-1.05,0.32,2.36,6.0,field_out,hit_into_play,93.0,35.0,350.0,76.8,38.0,18093,1,1,,,663697.0,1.0,,,,,,,,,CIN,0.259,0.809,0.207,0.463,0.33,0.099,0.313,CIN,0.259,0.809,0.207,0.463,0.33,0.099,0.313,CB,0,0,True,2.0,0,0.5192307692307693,1,3,3,7,3,4,4,8,4,Strike,6,0.07801418439716312,0.0,1,0,0.07512063046810812,4,16,0
745977,2024-06-16,6,Top,607067,641584,SI,92.0,2066.0,-2.17,53.81,5.36,-1.16,0.37,-0.86,1.28,13.0,,foul,56.6,-30.0,2.0,92.7,213.0,15385,0,2,,,668715.0,2.0,,,,,,,,,CIN,0.277,0.716,0.244,0.442,0.314,0.068,0.183,CIN,0.277,0.716,0.244,0.442,0.314,0.068,0.183,SI,5,1,True,1.0,0,0.28846153846153855,0,3,5,4,3,4,6,5,4,Foul,3,0.1702127659574468,0.1,1,0,0.15718558352241233,2,8,0
745379,2024-08-22,4,Bot,622663,701538,FF,96.7,2242.0,-1.76,54.2,6.01,-0.39,1.21,0.41,2.71,6.0,field_out,hit_into_play,95.2,-13.0,11.0,96.3,203.0,20952,0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,2.0,0,0.2307692307692308,0,3,7,7,3,4,8,8,4,Batted_Ball,1,0.09929078014184398,0.1,1,0,0.09466522654107834,0,0,0
746358,2024-08-03,2,Top,669854,676609,FF,94.3,2226.0,-0.73,53.89,6.35,-0.43,1.52,0.16,2.67,2.0,field_out,hit_into_play,99.2,36.0,361.0,94.4,202.0,2181,2,1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,FF,3,1,False,3.0,0,0.46153846153846156,0,3,3,3,1,4,4,4,2,Foul,3,0.11347517730496454,0.0,1,1,0.10748591497013978,7,28,1
746802,2024-05-09,2,Bot,594902,657757,CH,83.3,1775.0,-1.45,53.6,5.33,-1.54,0.69,-1.36,1.94,13.0,,ball,,,,84.0,234.0,8363,2,0,,,502054.0,2.0,,,,,,,,,CHW,0.233,0.66,0.218,0.368,0.414,0.086,0.212,CHW,0.233,0.66,0.218,0.368,0.414,0.086,0.212,CH,1,0,True,1.0,0,0.28846153846153855,0,3,7,7,3,4,8,8,4,Ball,0,0.014184397163120567,0.0,1,0,0.014084739881739002,6,24,0
745241,2024-06-15,2,Bot,543135,664238,FS,89.5,1576.0,-2.38,53.95,5.52,-1.23,-0.13,-0.71,2.26,4.0,strikeout,swinging_strike,,,,90.1,240.0,13906,0,3,,,,2.0,,,,,,,,,SEA,0.201,0.687,0.192,0.296,0.512,0.12,0.279,SEA,0.201,0.687,0.192,0.296,0.512,0.12,0.279,Other,4,0,False,1.0,0,0.0,0,2,3,3,3,3,4,4,4,Foul,3,0.06382978723404255,0.1,1,1,0.06187540371808747,2,6,1
