game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
748580,2023-10-04,9,Bot,600917,622534,SL,Slider,85.3,2663,-1.67,54.74,5.65,0.5,0.25,0.97,1.02,14,,ball,,,,84.6,126,R,R
748580,2023-10-04,9,Bot,600917,622534,SL,Slider,84.2,2605,-1.58,54.58,5.63,0.79,0.2,1.69,0.62,14,,blocked_ball,,,,83.8,94,R,R
748580,2023-10-04,9,Bot,600917,622534,FF,4-Seam Fastball,97.8,2608,-1.42,54.75,5.99,-0.54,1.63,0.0,2.18,8,,foul,72.4,39.0,240.0,96.6,208,R,R
748580,2023-10-04,9,Bot,600917,670623,FC,Cutter,91.6,2560,-1.59,54.75,5.74,0.34,0.6,-0.04,2.32,5,double,hit_into_play,86.4,18.0,245.0,90.7,164,R,R
748580,2023-10-04,9,Bot,600917,670623,FF,4-Seam Fastball,97.1,2626,-1.4,54.9,5.84,-0.49,1.46,-0.35,2.74,1,,foul,97.1,76.0,148.0,95.4,208,R,R
748580,2023-10-04,9,Bot,600917,670623,FC,Cutter,91.1,2677,-1.59,54.67,5.84,0.46,0.54,1.35,2.88,12,,ball,,,,90.5,173,R,R
748580,2023-10-04,9,Bot,600917,670623,SL,Slider,85.1,2506,-1.69,54.52,5.77,0.57,0.39,1.51,1.54,14,,ball,,,,84.4,110,R,R
748580,2023-10-04,9,Bot,600917,666139,FF,4-Seam Fastball,96.9,2567,-1.55,54.62,5.77,-0.48,1.55,-0.58,2.43,4,field_out,hit_into_play,95.8,32.0,343.0,95.7,212,L,R
748580,2023-10-04,9,Bot,600917,666139,CH,Changeup,90.3,2275,-1.45,54.88,5.83,-1.5,0.77,-1.61,0.68,13,,blocked_ball,,,,88.8,213,L,R
748580,2023-10-04,9,Bot,600917,666139,CH,Changeup,90.0,2026,-1.35,54.84,5.78,-1.11,1.23,-1.05,0.93,13,,ball,,,,88.8,211,L,R
748580,2023-10-04,9,Bot,600917,666139,FF,4-Seam Fastball,96.1,2484,-1.65,54.86,5.84,-0.5,1.5,-0.16,2.78,5,,foul,76.7,15.0,96.0,95.1,215,L,R
748580,2023-10-04,9,Bot,600917,666139,FF,4-Seam Fastball,95.9,2507,-1.44,54.92,5.77,-0.81,1.5,-0.22,2.77,5,,swinging_strike,,,,94.6,214,L,R
748580,2023-10-04,9,Bot,600917,623912,SL,Slider,83.3,2613,-1.87,54.77,5.69,0.66,0.71,0.45,2.57,6,single,hit_into_play,98.2,15.0,284.0,82.7,124,R,R
748580,2023-10-04,9,Top,641793,663993,SI,Sinker,93.1,2155,-0.68,54.15,6.05,-1.43,1.08,-0.38,1.55,7,strikeout,swinging_strike,,,,93.2,213,L,R
748580,2023-10-04,9,Top,641793,663993,ST,Sweeper,79.4,2140,-0.87,54.4,6.0,1.32,-0.37,0.37,1.87,9,,foul,82.8,57.0,211.0,78.9,38,L,R
748580,2023-10-04,9,Top,641793,663993,FS,Split-Finger,85.1,945,-0.67,54.4,6.17,-0.6,0.26,-0.2,2.15,5,,foul,73.0,67.0,155.0,84.4,242,L,R
748580,2023-10-04,9,Top,641793,663993,FF,4-Seam Fastball,93.7,2070,-0.65,54.13,6.05,-0.81,1.38,-0.18,3.94,11,,ball,,,,93.7,206,L,R
748580,2023-10-04,9,Top,641793,666969,FF,4-Seam Fastball,94.1,2196,-0.43,54.08,6.14,-0.6,1.63,-0.12,2.23,8,field_out,hit_into_play,92.6,62.0,173.0,94.0,208,R,R
748580,2023-10-04,9,Top,641793,666969,SL,Slider,89.5,2254,-0.84,54.18,6.01,-0.18,0.69,0.51,1.62,14,,swinging_strike,,,,89.2,204,R,R
748580,2023-10-04,9,Top,641793,666969,ST,Sweeper,79.4,2160,-0.86,54.2,5.96,1.49,-0.6,1.27,0.34,14,,ball,,,,79.1,36,R,R
748580,2023-10-04,9,Top,641793,666969,FF,4-Seam Fastball,92.7,1857,-0.5,54.24,6.13,-0.55,1.44,-1.0,4.09,11,,ball,,,,92.7,206,R,R
748580,2023-10-04,9,Top,641793,666969,SI,Sinker,92.0,1900,-0.53,54.13,5.95,-1.28,1.23,0.9,2.76,12,,swinging_strike,,,,92.1,213,R,R
748580,2023-10-04,9,Top,641793,666969,FF,4-Seam Fastball,91.7,1931,-0.43,54.23,6.21,-0.42,1.47,-0.92,3.96,11,,ball,,,,91.8,204,R,R
748580,2023-10-04,9,Top,641793,543257,ST,Sweeper,79.7,2200,-0.94,54.39,6.03,1.39,-0.68,0.08,1.92,8,strikeout,called_strike,,,,79.2,44,L,R
748580,2023-10-04,9,Top,641793,543257,SI,Sinker,92.4,2094,-0.74,54.31,6.11,-1.27,1.11,-0.29,3.86,11,,ball,,,,92.4,206,L,R
748580,2023-10-04,9,Top,641793,543257,FS,Split-Finger,84.1,911,-0.68,54.39,6.14,-0.74,0.14,-0.62,1.28,13,,foul,64.1,-41.0,2.0,84.1,236,L,R
748580,2023-10-04,9,Top,641793,543257,SL,Slider,89.1,2261,-0.6,54.27,6.11,-0.16,0.67,0.63,0.93,14,,swinging_strike,,,,89.1,206,L,R
748580,2023-10-04,9,Top,641793,543257,FF,4-Seam Fastball,92.0,1817,-0.51,54.3,6.19,-0.54,1.61,-0.55,3.4,1,,ball,,,,92.1,208,L,R
748580,2023-10-04,8,Bot,622250,668227,CU,Curveball,83.7,2219,-1.08,54.47,6.19,0.97,-0.65,0.33,2.54,6,field_out,hit_into_play,82.7,-29.0,5.0,83.2,24,R,R
748580,2023-10-04,8,Bot,622250,650490,FF,4-Seam Fastball,95.8,2242,-0.46,54.43,6.28,-0.41,1.77,0.7,3.17,3,field_out,hit_into_play,82.3,-1.0,43.0,95.3,202,R,R
748580,2023-10-04,8,Bot,622250,650490,CU,Curveball,87.1,2145,-0.92,54.49,6.21,1.05,-1.15,1.07,1.38,14,,ball,,,,86.3,19,R,R
748580,2023-10-04,8,Bot,622250,650490,FF,4-Seam Fastball,95.5,2451,-0.55,54.57,6.29,-0.5,1.77,-0.59,3.33,1,,swinging_strike,,,,94.6,201,R,R
748580,2023-10-04,8,Bot,622250,650490,FF,4-Seam Fastball,96.6,2285,-0.74,54.48,6.28,-0.62,1.74,-0.46,3.16,1,,called_strike,,,,95.8,203,R,R
748580,2023-10-04,8,Bot,622250,650907,FF,4-Seam Fastball,96.7,2461,-0.64,54.65,6.34,-0.55,1.81,-0.01,3.93,11,strikeout,swinging_strike,,,,95.7,201,R,R
748580,2023-10-04,8,Bot,622250,650907,CU,Curveball,83.8,2235,-1.05,54.49,6.13,1.12,-1.05,0.71,1.35,14,,swinging_strike,,,,83.0,25,R,R
748580,2023-10-04,8,Bot,622250,650907,FF,4-Seam Fastball,94.9,2415,-0.7,54.26,6.26,-0.63,1.83,0.39,2.43,6,,swinging_strike,,,,94.5,203,R,R
748580,2023-10-04,8,Bot,622250,650907,CU,Curveball,82.9,2278,-1.13,54.47,6.23,1.29,-0.99,0.8,1.21,14,,ball,,,,82.2,25,R,R
748580,2023-10-04,8,Top,641793,608369,ST,Sweeper,80.5,2322,-0.91,54.4,6.03,1.27,-0.17,1.31,2.56,12,strikeout,swinging_strike,,,,80.0,44,L,R
748580,2023-10-04,8,Top,641793,608369,SI,Sinker,92.3,2117,-0.65,54.3,6.0,-1.34,1.25,0.31,3.13,3,,called_strike,,,,91.9,216,L,R
748580,2023-10-04,8,Top,641793,608369,FS,Split-Finger,86.0,845,-0.63,54.37,6.15,-0.42,0.37,0.1,0.78,14,,blocked_ball,,,,85.8,244,L,R
748580,2023-10-04,8,Top,641793,608369,SL,Slider,85.7,790,-0.6,54.33,6.15,-0.24,0.85,0.88,2.32,14,,called_strike,,,,85.3,243,L,R
748580,2023-10-04,8,Top,641793,543760,SI,Sinker,92.6,2205,-0.63,54.25,6.07,-1.13,1.24,-0.5,2.93,1,field_out,hit_into_play,96.7,21.0,334.0,92.4,213,R,R
748580,2023-10-04,8,Top,641793,543760,FF,4-Seam Fastball,92.9,2085,-0.47,54.23,6.18,-0.62,1.72,-0.51,1.67,7,,called_strike,,,,92.4,205,R,R
748580,2023-10-04,8,Top,641793,694497,ST,Sweeper,80.9,2363,-0.84,54.34,5.96,1.36,-0.3,2.19,0.79,14,hit_by_pitch,hit_by_pitch,,,,80.5,35,L,R
748580,2023-10-04,8,Top,641793,694497,FF,4-Seam Fastball,94.9,2124,-0.63,54.29,6.12,-0.84,1.6,-1.08,3.42,11,,foul,73.7,34.0,244.0,94.7,208,L,R
748580,2023-10-04,8,Top,641793,694497,SI,Sinker,93.5,2175,-0.71,54.17,6.06,-1.37,1.23,0.14,2.59,5,,foul,71.8,32.0,144.0,93.5,213,L,R
748580,2023-10-04,8,Top,641793,694497,FS,Split-Finger,84.7,658,-0.76,54.51,6.09,-0.58,0.56,-1.58,2.33,13,,ball,,,,84.1,251,L,R
748580,2023-10-04,8,Top,641793,694497,FF,4-Seam Fastball,94.9,2052,-0.59,54.22,6.05,-0.61,1.54,-0.53,3.03,1,,foul,76.0,47.0,232.0,95.0,208,L,R
748580,2023-10-04,8,Top,641793,694497,FS,Split-Finger,85.3,719,-0.74,54.41,6.09,-0.8,0.16,-1.04,1.5,13,,foul,,,,85.1,256,L,R
748580,2023-10-04,8,Top,641793,694497,ST,Sweeper,80.1,2397,-0.81,54.44,6.08,1.13,-0.54,0.49,2.19,9,,foul,99.1,15.0,237.0,79.4,35,L,R
748580,2023-10-04,8,Top,641793,694497,SI,Sinker,92.9,2079,-0.72,54.23,6.03,-1.41,1.14,0.2,2.19,8,,called_strike,,,,92.7,212,L,R
748580,2023-10-04,8,Top,641793,694497,FS,Split-Finger,85.1,699,-0.52,54.47,6.14,-0.67,-0.02,-0.39,3.37,1,,ball,,,,84.6,246,L,R
748580,2023-10-04,8,Top,641793,673962,FF,4-Seam Fastball,93.1,2145,-0.44,54.22,6.13,-0.7,1.5,-0.23,3.16,2,strikeout,swinging_strike,,,,93.0,210,R,R
748580,2023-10-04,8,Top,641793,673962,SL,Slider,88.0,2313,-0.95,54.34,5.97,0.52,0.84,0.59,2.33,9,,foul,76.1,65.0,175.0,87.9,190,R,R
748580,2023-10-04,8,Top,641793,673962,FS,Split-Finger,85.4,765,-0.74,54.49,6.12,-0.69,0.25,-1.1,2.66,13,,ball,,,,84.9,241,R,R
748580,2023-10-04,8,Top,641793,673962,SI,Sinker,93.1,2249,-0.9,54.23,5.95,-1.19,1.09,-0.42,2.93,4,,foul,73.6,17.0,167.0,93.2,214,R,R
748580,2023-10-04,8,Top,641793,673962,ST,Sweeper,80.6,2441,-0.85,54.36,5.98,1.31,-0.36,2.61,1.55,14,,ball,,,,80.0,44,R,R
748580,2023-10-04,8,Top,641793,673962,FS,Split-Finger,85.4,1017,-0.61,54.46,6.13,-0.58,0.6,0.23,2.92,5,,foul,71.3,13.0,136.0,84.7,237,R,R
748580,2023-10-04,8,Top,641793,673962,FF,4-Seam Fastball,92.9,1899,-0.46,54.25,6.06,-0.6,1.41,0.05,3.33,2,,foul,,,,92.8,208,R,R
748580,2023-10-04,7,Bot,622250,691406,SL,Slider,87.3,2052,-1.35,54.48,6.09,0.26,0.2,-0.16,3.27,2,field_out,hit_into_play,101.4,49.0,298.0,86.9,233,R,R
748580,2023-10-04,7,Bot,622250,691406,FF,4-Seam Fastball,96.9,2449,-0.59,54.28,6.17,-0.33,1.71,0.38,0.76,14,,ball,,,,96.3,203,R,R
748580,2023-10-04,7,Bot,622250,691406,SL,Slider,90.3,2091,-1.11,54.36,6.08,0.25,0.24,1.79,0.99,14,,ball,,,,90.1,234,R,R
748580,2023-10-04,7,Bot,622250,691406,SL,Slider,90.0,2148,-1.24,54.44,6.17,0.31,0.17,2.09,1.92,14,,ball,,,,89.4,208,R,R
748580,2023-10-04,7,Bot,622250,691406,SL,Slider,88.2,2039,-1.28,54.42,6.18,0.2,0.21,0.61,2.36,6,,called_strike,,,,88.0,233,R,R
748580,2023-10-04,7,Bot,543135,678554,FS,Split-Finger,88.4,1570,-2.45,53.63,5.36,-1.03,-0.05,-0.3,1.79,7,single,hit_into_play,106.5,8.0,165.0,89.5,236,R,R
748580,2023-10-04,7,Bot,543135,678554,FS,Split-Finger,88.8,1576,-2.44,53.54,5.33,-1.32,-0.16,-1.33,0.86,13,,blocked_ball,,,,89.8,241,R,R
748580,2023-10-04,7,Bot,543135,678554,FF,4-Seam Fastball,95.6,2091,-2.36,53.51,5.22,-1.22,1.19,0.36,2.09,9,,foul,72.3,35.0,233.0,96.6,224,R,R
748580,2023-10-04,7,Bot,543135,678554,CU,Curveball,76.5,1942,-2.26,53.7,5.52,0.69,-0.63,1.07,0.72,14,,blocked_ball,,,,76.9,43,R,R
748580,2023-10-04,7,Bot,543135,678554,FS,Split-Finger,88.8,1463,-2.55,53.53,5.32,-1.18,-0.3,-0.52,1.45,13,,foul,,,,90.1,241,R,R
748580,2023-10-04,7,Bot,543135,678554,FF,4-Seam Fastball,95.5,2289,-2.5,53.62,5.23,-1.2,1.25,0.29,3.29,3,,foul,,,,96.3,224,R,R
748580,2023-10-04,7,Bot,543135,678554,FS,Split-Finger,87.4,1530,-2.43,53.51,5.38,-1.2,0.26,0.34,1.21,14,,swinging_strike,,,,88.6,239,R,R
748580,2023-10-04,7,Bot,543135,678554,FF,4-Seam Fastball,95.4,2096,-2.37,53.52,5.27,-0.94,1.09,0.8,2.45,6,,foul,86.3,-16.0,8.0,96.4,230,R,R
748580,2023-10-04,7,Bot,543135,622534,FC,Cutter,89.7,2354,-2.39,53.61,5.35,0.09,0.77,0.29,2.19,6,field_out,hit_into_play,93.6,43.0,302.0,90.5,192,R,R
748580,2023-10-04,7,Bot,543135,622534,FF,4-Seam Fastball,94.8,2179,-2.35,53.53,5.16,-0.97,1.28,1.23,2.23,14,,ball,,,,95.8,226,R,R
748580,2023-10-04,7,Bot,543135,622534,CU,Curveball,76.2,1819,-2.27,53.79,5.59,0.51,-0.44,-0.63,2.63,4,,called_strike,,,,77.0,43,R,R
748580,2023-10-04,7,Bot,543135,670623,FS,Split-Finger,88.8,1614,-2.46,53.54,5.35,-1.14,0.1,0.28,1.33,14,single,hit_into_play,91.4,-18.0,4.0,89.9,234,R,R
748580,2023-10-04,7,Bot,543135,670623,FF,4-Seam Fastball,94.6,2225,-2.37,53.63,5.23,-1.12,1.2,0.04,2.1,8,,called_strike,,,,95.3,226,R,R
748580,2023-10-04,7,Bot,543135,670623,FC,Cutter,90.7,2378,-2.28,53.47,5.36,0.27,0.82,1.77,3.16,12,,ball,,,,91.4,198,R,R
748580,2023-10-04,7,Bot,543135,666139,FF,4-Seam Fastball,94.0,2158,-2.63,53.53,5.23,-1.03,1.18,-0.33,1.99,7,single,hit_into_play,92.0,-17.0,6.0,94.9,226,L,R
748580,2023-10-04,7,Bot,543135,623912,FC,Cutter,88.3,2298,-2.4,53.48,5.27,0.15,0.63,0.91,2.78,12,field_out,hit_into_play,69.7,-36.0,4.0,89.3,184,R,R
748580,2023-10-04,7,Bot,543135,623912,FS,Split-Finger,89.5,1586,-2.38,53.66,5.38,-1.0,0.0,0.37,1.87,9,,foul,74.4,-53.0,1.0,90.5,240,R,R
748580,2023-10-04,7,Bot,543135,623912,CU,Curveball,78.0,1973,-2.26,53.7,5.56,0.55,-0.99,0.73,0.96,14,,ball,,,,78.6,42,R,R
748580,2023-10-04,7,Bot,543135,623912,FF,4-Seam Fastball,94.6,2215,-2.53,53.57,5.34,-1.01,1.24,-0.32,2.66,4,,foul,,,,95.4,230,R,R
748580,2023-10-04,7,Bot,543135,623912,FS,Split-Finger,88.7,1550,-2.38,53.55,5.43,-1.24,0.18,0.52,1.07,14,,swinging_strike,,,,89.7,239,R,R
748580,2023-10-04,7,Bot,543135,623912,CU,Curveball,76.4,1971,-2.23,53.53,5.53,0.81,-0.49,0.97,0.95,14,,ball,,,,77.3,44,R,R
748580,2023-10-04,7,Bot,543135,623912,FC,Cutter,89.9,2239,-2.42,53.49,5.36,0.08,1.22,0.83,2.02,14,,called_strike,,,,91.1,205,R,R
748580,2023-10-04,7,Top,542888,665750,SI,Sinker,94.3,2242,-1.93,53.65,5.46,-1.24,0.88,-0.68,2.05,7,field_out,hit_into_play,85.6,25.0,291.0,95.3,222,L,R
748580,2023-10-04,7,Top,542888,665750,SL,Slider,84.2,2718,-1.7,53.99,5.8,0.95,-0.36,-1.08,2.31,13,,ball,,,,84.6,96,L,R
748580,2023-10-04,7,Top,542888,665750,FC,Cutter,91.8,2589,-1.77,53.97,5.69,0.32,1.15,0.76,3.11,3,,foul,66.4,68.0,151.0,92.4,189,L,R
748580,2023-10-04,7,Top,542888,665750,SL,Slider,84.7,2590,-1.73,54.18,5.74,1.13,-0.16,-0.27,1.17,13,,ball,,,,84.7,98,L,R
748580,2023-10-04,7,Top,542888,665750,SI,Sinker,95.3,2162,-2.01,53.59,5.39,-1.67,0.71,-0.9,1.83,13,,ball,,,,95.9,226,L,R
748580,2023-10-04,7,Top,542888,665750,SI,Sinker,96.1,2218,-1.79,53.7,5.54,-1.44,0.93,-0.35,2.27,7,,called_strike,,,,96.6,219,L,R
748580,2023-10-04,7,Top,542888,641680,SI,Sinker,96.3,2140,-1.77,53.8,5.47,-1.44,0.97,0.27,2.18,8,field_out,hit_into_play,100.6,28.0,392.0,96.5,220,L,R
748580,2023-10-04,7,Top,542888,641680,FC,Cutter,92.1,2294,-1.82,53.9,5.63,0.27,0.92,0.17,2.65,5,,foul,63.8,53.0,174.0,92.8,191,L,R
748580,2023-10-04,7,Top,542888,641680,FF,4-Seam Fastball,94.4,2205,-1.86,53.7,5.65,-0.62,1.23,-0.3,3.5,1,,foul,85.5,51.0,261.0,95.2,217,L,R
748580,2023-10-04,7,Top,542888,641680,SI,Sinker,95.3,2314,-1.84,53.65,5.55,-1.41,0.88,-0.63,3.08,1,,foul,81.6,37.0,253.0,96.3,218,L,R
748580,2023-10-04,7,Top,542888,641680,SI,Sinker,93.5,2160,-1.82,53.84,5.52,-1.49,0.74,0.5,2.15,9,,called_strike,,,,94.1,221,L,R
748580,2023-10-04,7,Top,542888,663993,FF,4-Seam Fastball,94.9,2327,-1.94,53.93,5.59,-0.3,1.29,0.12,3.13,2,single,hit_into_play,79.2,18.0,216.0,95.2,214,L,R
748580,2023-10-04,7,Top,542888,663993,FC,Cutter,93.1,2641,-1.68,53.89,5.71,0.31,0.91,1.06,2.01,14,,foul,80.5,-22.0,5.0,93.7,193,L,R
748580,2023-10-04,7,Top,542888,663993,FF,4-Seam Fastball,95.2,2374,-1.87,53.94,5.65,-0.63,1.46,-0.9,3.55,11,,ball,,,,95.6,217,L,R
748580,2023-10-04,7,Top,542888,663993,SI,Sinker,95.8,2245,-1.88,53.86,5.56,-1.56,0.87,-0.07,3.12,2,,foul,87.6,33.0,286.0,96.4,220,L,R
748580,2023-10-04,7,Top,542888,663993,FC,Cutter,91.9,2454,-1.85,53.97,5.67,0.5,0.88,0.7,3.01,3,,swinging_strike,,,,92.6,180,L,R
748580,2023-10-04,7,Top,542888,663993,SI,Sinker,94.9,2252,-1.91,53.77,5.63,-1.55,0.87,-0.16,2.81,5,,swinging_strike,,,,95.5,217,L,R
748580,2023-10-04,7,Top,542888,666969,FF,4-Seam Fastball,94.8,2434,-1.76,53.92,5.65,-0.53,1.46,1.35,2.71,12,strikeout,swinging_strike,,,,95.2,214,R,R
748580,2023-10-04,7,Top,542888,666969,SI,Sinker,94.8,2288,-1.81,53.66,5.58,-1.46,0.91,0.56,2.64,6,,called_strike,,,,95.6,217,R,R
748580,2023-10-04,7,Top,542888,666969,FF,4-Seam Fastball,93.8,2365,-1.69,53.9,5.67,-0.72,1.4,0.77,1.31,14,,ball,,,,94.2,214,R,R
748580,2023-10-04,7,Top,542888,666969,SI,Sinker,94.4,2260,-1.81,53.78,5.58,-1.49,0.94,0.83,2.28,14,,called_strike,,,,94.8,222,R,R
748580,2023-10-04,6,Bot,543135,668227,FS,Split-Finger,87.7,1514,-2.41,53.57,5.39,-1.24,0.13,0.01,1.97,8,field_out,hit_into_play,101.1,-29.0,4.0,88.7,238,R,R
748580,2023-10-04,6,Bot,543135,668227,CU,Curveball,76.2,1877,-2.11,53.56,5.61,0.71,-0.82,1.68,-0.13,14,,ball,,,,76.9,37,R,R
748580,2023-10-04,6,Bot,543135,668227,FC,Cutter,87.1,2282,-2.33,53.59,5.56,0.39,0.45,0.19,2.85,5,,called_strike,,,,88.0,158,R,R
748580,2023-10-04,6,Bot,543135,668227,FS,Split-Finger,89.0,1675,-2.35,53.5,5.4,-1.41,0.29,0.16,-0.15,14,,ball,,,,89.9,235,R,R
748580,2023-10-04,6,Bot,543135,668227,CU,Curveball,76.3,1863,-2.21,53.67,5.6,1.05,-0.48,0.89,1.67,14,,called_strike,,,,76.9,41,R,R
748580,2023-10-04,6,Bot,543135,650490,FC,Cutter,90.4,2297,-2.53,53.56,5.42,-0.04,0.82,0.18,2.82,5,field_out,hit_into_play,98.1,44.0,310.0,91.2,203,R,R
748580,2023-10-04,6,Bot,543135,650490,FF,4-Seam Fastball,93.9,2246,-2.44,53.71,5.36,-1.03,1.24,-1.02,2.6,13,,ball,,,,94.5,219,R,R
748580,2023-10-04,6,Bot,543135,650907,CU,Curveball,75.7,1878,-2.19,53.95,5.58,0.79,-0.36,0.9,2.04,14,strikeout,swinging_strike,,,,76.0,44,R,R
748580,2023-10-04,6,Bot,543135,650907,CU,Curveball,76.3,1787,-2.24,53.74,5.64,0.65,-0.72,-0.86,1.88,13,,foul,82.3,-1.0,37.0,76.9,45,R,R
748580,2023-10-04,6,Bot,543135,650907,FC,Cutter,90.7,2290,-2.46,53.45,5.39,0.23,1.2,0.88,2.84,12,,swinging_strike,,,,91.9,201,R,R
748580,2023-10-04,6,Bot,543135,650907,FF,4-Seam Fastball,94.0,2138,-2.53,53.57,5.2,-1.34,1.03,-0.37,2.51,4,,foul,68.5,48.0,184.0,94.9,229,R,R
748580,2023-10-04,6,Top,621363,543257,FF,4-Seam Fastball,91.3,2267,1.21,53.15,6.23,-0.09,1.63,-0.34,3.37,11,field_out,hit_into_play,59.6,47.0,161.0,93.0,181,R,L
748580,2023-10-04,6,Top,621363,543257,SL,Slider,82.2,2419,1.01,53.41,6.2,-0.42,0.56,-1.13,1.04,13,,ball,,,,83.5,231,R,L
748580,2023-10-04,6,Top,621363,543257,FF,4-Seam Fastball,92.4,2207,1.03,53.42,6.19,-0.29,1.65,-0.5,1.49,7,,called_strike,,,,93.8,182,R,L
748580,2023-10-04,6,Top,621363,543257,SL,Slider,83.1,2423,1.13,53.32,6.29,-0.57,0.14,0.29,3.41,12,,called_strike,,,,84.8,248,R,L
748580,2023-10-04,6,Top,621363,608369,FF,4-Seam Fastball,91.9,2234,1.13,53.18,6.24,0.09,1.72,-0.21,3.38,2,double,hit_into_play,103.5,21.0,320.0,93.8,185,L,L
748580,2023-10-04,6,Top,621363,608369,FF,4-Seam Fastball,92.6,2080,1.27,53.3,6.16,0.16,1.52,0.01,3.62,2,,called_strike,,,,94.4,182,L,L
748580,2023-10-04,6,Top,621363,608369,FF,4-Seam Fastball,93.4,2273,1.2,53.25,6.23,-0.07,1.79,0.02,4.02,12,,ball,,,,95.2,188,L,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,93.1,2119,1.13,53.21,6.16,-0.13,1.61,0.39,2.9,3,double,hit_into_play,102.0,11.0,229.0,94.9,181,R,L
748580,2023-10-04,6,Top,621363,543760,SL,Slider,81.5,2406,1.09,53.56,6.26,-0.43,0.45,0.0,3.29,2,,foul,72.1,10.0,115.0,82.4,273,R,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,92.9,2341,1.33,53.43,6.23,0.03,1.7,-0.22,2.83,2,,foul,105.6,16.0,246.0,93.9,178,R,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,92.6,2241,1.28,53.27,6.22,0.07,1.68,0.02,3.53,12,,foul,87.0,-16.0,12.0,94.2,184,R,L
748580,2023-10-04,6,Top,621363,543760,SL,Slider,83.2,2355,0.94,53.36,6.15,-0.33,0.19,0.18,0.67,14,,blocked_ball,,,,84.6,238,R,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,92.2,2189,0.97,53.24,6.21,0.0,1.55,-0.6,1.69,7,,called_strike,,,,93.9,187,R,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,92.8,2302,1.2,53.24,6.24,-0.56,1.32,-1.31,2.81,11,,foul,,,,94.3,187,R,L
748580,2023-10-04,6,Top,621363,543760,FF,4-Seam Fastball,93.3,2247,1.18,53.21,6.2,-0.02,1.67,-0.18,1.12,13,,ball,,,,94.7,183,R,L
748580,2023-10-04,6,Top,621363,694497,SL,Slider,82.0,2391,0.91,53.32,6.2,-0.59,0.35,-0.09,2.39,5,strikeout,swinging_strike,,,,83.8,262,L,L
748580,2023-10-04,6,Top,621363,694497,SL,Slider,83.3,2371,0.97,53.3,6.25,-0.54,0.3,-0.3,3.07,1,,foul,70.9,76.0,116.0,85.1,261,L,L
748580,2023-10-04,6,Top,621363,694497,SL,Slider,84.3,2340,0.92,53.15,6.25,-0.26,0.46,-0.28,1.29,13,,swinging_strike,,,,86.5,243,L,L
748580,2023-10-04,6,Top,621363,694497,FF,4-Seam Fastball,93.7,2251,1.07,53.23,6.25,-0.18,1.91,-0.22,3.08,5,,called_strike,,,,95.3,180,L,L
748580,2023-10-04,6,Top,621363,694497,SL,Slider,84.7,2452,1.0,53.2,6.18,-0.22,0.33,-0.83,-0.19,13,,blocked_ball,,,,85.8,230,L,L
748580,2023-10-04,6,Top,621363,694497,FF,4-Seam Fastball,93.1,2211,1.12,53.15,6.09,0.02,1.49,-0.18,1.18,13,,ball,,,,94.6,177,L,L
748580,2023-10-04,6,Top,621363,673962,SL,Slider,83.5,2358,1.0,53.23,6.22,-0.26,0.13,-0.52,1.94,7,double,hit_into_play,107.7,17.0,309.0,84.8,265,R,L
748580,2023-10-04,6,Top,621363,665750,FF,4-Seam Fastball,93.2,2219,1.14,53.29,6.26,-0.03,1.8,0.34,2.54,6,strikeout,called_strike,,,,94.8,177,R,L
748580,2023-10-04,6,Top,621363,665750,FF,4-Seam Fastball,93.5,2278,1.26,53.36,6.13,-0.13,1.79,0.33,3.56,3,,ball,,,,95.0,178,R,L
748580,2023-10-04,6,Top,621363,665750,FF,4-Seam Fastball,93.3,2181,1.06,53.21,6.2,-0.25,1.66,-0.88,2.59,13,,foul,75.3,-42.0,3.0,94.9,182,R,L
748580,2023-10-04,6,Top,621363,665750,SL,Slider,84.1,2490,1.01,53.4,6.16,-0.6,0.12,-0.59,1.37,13,,foul,75.3,-21.0,4.0,85.6,258,R,L
748580,2023-10-04,6,Top,621363,665750,SL,Slider,82.7,2555,1.01,53.25,6.25,-0.59,0.11,-0.01,1.0,13,,swinging_strike,,,,84.5,265,R,L
748580,2023-10-04,6,Top,621363,665750,FF,4-Seam Fastball,92.2,2262,1.32,53.32,6.18,-0.13,1.86,-0.53,4.02,11,,swinging_strike,,,,93.6,181,R,L
748580,2023-10-04,5,Bot,543135,670764,FF,4-Seam Fastball,93.8,2136,-2.47,53.51,5.34,-1.15,1.05,-0.32,2.79,4,grounded_into_double_play,hit_into_play,93.2,-10.0,15.0,94.6,224,L,R
748580,2023-10-04,5,Bot,543135,670764,FS,Split-Finger,87.6,1526,-2.31,53.63,5.46,-1.18,0.4,0.04,0.41,14,,blocked_ball,,,,88.5,235,L,R
