pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FC,2023-10-04,90.2,-2.08,5.89,"Eflin, Zach",665750,621107,double_play,hit_into_play,,,,,6,"Leody Taveras lines into an unassisted double play, first baseman Yandy Diaz.   Jonah Heim out at 1st.",F,L,R,TB,TEX,X,3,line_drive,1,1,2023,0.16,0.73,0.71,2.82,,,641680,1,2,Top,148.31,171.56,,,,,6.586305861944475,-131.2539933843996,-3.2630051360616172,0.597191153177777,26.24388161913193,-23.229996346651355,3.68,1.78,99,89.4,6,90.5,2221,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.14,0.454,0.415,0.0,1,0,0,4,10,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,194,0.053,-0.283,,,0.508,0.283,89.4,0,0,0.497,0.503,29,24,29,25,1,0,8,1,,3,2.06,-0.16,0.16,31.4
CU,2023-10-04,79.6,-2.25,6.04,"Eflin, Zach",665750,621107,,foul,,,,,13,"Leody Taveras lines into an unassisted double play, first baseman Yandy Diaz.   Jonah Heim out at 1st.",F,L,R,TB,TEX,S,,,1,0,2023,0.84,-0.85,-0.42,1.21,,,641680,1,2,Top,,,,,,,2.461574218569992,-115.91877878222132,-2.245938478003317,7.058889964968653,22.46863924593744,-39.64370470166345,3.68,1.78,3,39.7,-21,79.5,2545,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.22,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,67,0.0,-0.062,,,,0.062,88.0,0,0,0.497,0.503,29,24,29,25,1,0,8,1,,3,4.46,-0.84,0.84,32.6
SI,2023-10-04,91.9,-2.19,5.9,"Eflin, Zach",665750,621107,,ball,,,,,14,"Leody Taveras lines into an unassisted double play, first baseman Yandy Diaz.   Jonah Heim out at 1st.",F,L,R,TB,TEX,B,,,0,0,2023,-1.46,0.29,0.02,1.43,,,641680,1,2,Top,,,,,,,8.79916120361841,-133.5274540797165,-6.1116738452892685,-19.357623204598195,29.01292782498572,-27.53173383053994,3.81,1.78,,,,92.3,2195,6.6,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.9,,,,,,,,10,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,225,0.0,0.042,,,,-0.042,,0,0,0.497,0.503,29,24,29,25,1,0,8,1,,3,2.42,1.46,-1.46,29.1
SI,2023-10-04,92.0,-2.08,5.91,"Eflin, Zach",641680,621107,single,hit_into_play,,,,,5,Jonah Heim singles on a ground ball to right fielder Josh Lowe.,F,L,R,TB,TEX,X,9,ground_ball,2,2,2023,-1.4,0.31,0.04,2.7,,,,1,2,Top,191.91,117.82,,,,,8.448438909129914,-133.67299518699372,-2.9417676736373193,-18.668288956916047,30.456472060551267,-27.950285890642352,3.57,1.66,105,103.1,4,92.1,2019,6.6,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.94,0.571,0.525,0.9,1,1,0,4,9,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,225,-0.026,0.284,,,0.639,-0.284,103.1,0,0,0.523,0.477,29,28,29,28,1,0,8,1,,3,2.4,1.4,-1.4,29.7
SI,2023-10-04,91.9,-1.96,5.96,"Eflin, Zach",641680,621107,,ball,,,,,12,Jonah Heim singles on a ground ball to right fielder Josh Lowe.,F,L,R,TB,TEX,B,,,1,2,2023,-1.27,0.54,1.43,2.91,,,,1,2,Top,,,,,,,11.35132964061565,-133.30624659010698,-2.9944633127187736,-17.580220650216887,29.434040001914664,-25.321081009669463,3.68,1.66,,,,92.0,2029,6.6,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.9,,,,,,,,9,4,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,226,0.0,0.029,,,,-0.029,,0,0,0.523,0.477,29,28,29,28,1,0,8,1,,3,2.19,1.27,-1.27,30.5
ST,2023-10-04,81.2,-2.41,5.96,"Eflin, Zach",641680,621107,,called_strike,,,,,4,Jonah Heim singles on a ground ball to right fielder Josh Lowe.,F,L,R,TB,TEX,S,,,1,1,2023,1.74,0.15,-0.42,2.57,,,,1,2,Top,,,,,,,1.1316086749382277,-118.25440572096916,-1.216712304656567,15.914913024499134,24.9853751254358,-30.78571791712049,3.63,1.66,,,,81.1,2468,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.11,,,,,,,,9,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,69,0.0,-0.043,,,,0.043,,0,0,0.523,0.477,29,28,29,28,1,0,8,1,,3,3.33,-1.74,1.74,27.9
SI,2023-10-04,90.8,-2.29,5.94,"Eflin, Zach",641680,621107,,foul,,,,,13,Jonah Heim singles on a ground ball to right fielder Josh Lowe.,F,L,R,TB,TEX,S,,,1,0,2023,-1.35,0.51,-0.68,1.5,,,,1,2,Top,,,,,,,6.9287986821939205,-131.8245529624406,-6.216714053415478,-17.25088325856701,30.90988655578259,-24.98708704930115,3.57,1.66,9,60.0,-9,90.4,2107,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.06,,,,,,,,9,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,228,0.0,-0.031,,,,0.031,88.0,0,0,0.523,0.477,29,28,29,28,1,0,8,1,,3,2.29,1.35,-1.35,28.5
FC,2023-10-04,88.7,-2.33,5.93,"Eflin, Zach",641680,621107,,ball,,,,,13,Jonah Heim singles on a ground ball to right fielder Josh Lowe.,F,L,R,TB,TEX,B,,,0,0,2023,0.02,0.98,-1.11,1.78,,,,1,2,Top,,,,,,,2.9333921660655684,-129.16267193227677,-6.187344398153179,-0.3239696002447906,24.818398544572716,-20.149306246674023,3.75,1.66,,,,89.1,2219,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.15,,,,,,,,9,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,207,0.0,0.025,,,,-0.025,,0,0,0.523,0.477,29,28,29,28,1,0,8,1,,3,1.9,-0.02,0.02,28.7
FC,2023-10-04,89.2,-2.23,5.94,"Eflin, Zach",663993,621107,field_out,hit_into_play,,,,,8,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,X,8,line_drive,3,2,2023,0.11,0.83,0.26,1.84,,,,0,2,Top,108.85,61.99,,,,,5.901901209125088,-129.80068146703448,-5.863227919759959,0.0515308790851634,25.39504542243642,-21.73119484751344,3.43,1.55,342,104.1,16,89.5,2298,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.2,0.551,0.614,0.0,1,0,0,5,8,6,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,201,0.023,-0.317,,,0.941,0.317,104.1,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.02,-0.11,0.11,31.3
SI,2023-10-04,92.2,-1.98,5.93,"Eflin, Zach",663993,621107,,ball,,,,,14,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,B,,,2,2,2023,-1.2,0.51,1.25,1.73,,,,0,2,Top,,,,,,,10.844784685802246,-133.68664625835325,-5.910196395856753,-16.80771322693151,30.3032359749224,-24.86844810299416,3.44,1.54,,,,92.0,2073,6.5,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.99,,,,,,,,8,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,226,0.0,0.103,,,,-0.103,,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.2,1.2,-1.2,32.0
FC,2023-10-04,88.6,-2.22,5.92,"Eflin, Zach",663993,621107,,foul,,,,,2,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,S,,,2,1,2023,0.16,0.87,0.19,3.16,,,,0,2,Top,,,,,,,5.545427231398254,-129.04117722486907,-2.5500095372152227,0.7065512216716512,25.35124424198886,-22.124021346306883,3.43,1.55,,,,88.9,2225,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.19,,,,,,,,8,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,203,0.0,-0.067,,,,0.067,,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.02,-0.16,0.16,27.8
SI,2023-10-04,90.6,-2.27,5.91,"Eflin, Zach",663993,621107,,ball,,,,,13,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,B,,,1,1,2023,-1.39,0.34,-1.58,1.88,,,,0,2,Top,,,,,,,4.702291846687419,-131.86613993665696,-4.856081010233239,-17.221043831321392,29.242684011287334,-27.35846478993552,3.54,1.54,,,,90.6,2122,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.12,,,,,,,,8,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,0.053,,,,-0.053,,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.45,1.39,-1.39,29.1
FC,2023-10-04,88.8,-2.24,5.87,"Eflin, Zach",663993,621107,,swinging_strike,,,,,2,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,S,,,1,0,2023,0.06,0.87,-0.05,3.12,,,,0,2,Top,,,,,,,5.241064771394141,-129.32314898190208,-2.5693670484807836,-0.2891293674065115,24.708871633231432,-22.06240945627269,3.43,1.55,,,,89.0,2183,6.2,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.32,,,,,,,,8,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,204,0.0,-0.046,,,,0.046,,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.0,-0.06,0.06,27.8
SI,2023-10-04,91.2,-2.26,5.91,"Eflin, Zach",663993,621107,,ball,,,,,13,Nathaniel Lowe lines out sharply to center fielder Manuel Margot.,F,L,R,TB,TEX,B,,,0,0,2023,-1.56,0.26,-1.56,1.8,,,,0,2,Top,,,,,,,5.138624067154017,-132.6456399791473,-4.961947648865746,-19.503127133589366,30.96437813390807,-28.228292098855324,3.59,1.55,,,,91.1,2090,6.5,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.05,,,,,,,,8,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,0.036,,,,-0.036,,0,0,0.5,0.5,29,27,29,28,1,0,8,1,,3,2.51,1.56,-1.56,32.1
FS,2023-10-04,86.0,-2.39,5.38,"Eovaldi, Nathan",623912,543135,grounded_into_double_play,hit_into_play,,,,,14,"Harold Ramirez grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe.   Yandy Diaz out at 2nd.    Harold Ramirez out at 1st.",F,R,R,TB,TEX,X,6,ground_ball,0,2,2023,-1.32,0.37,0.31,1.37,,,650490,1,1,Bot,112.83,146.72,,,,,9.175371520519384,-124.93898840200858,-4.090227753372225,-15.571090215298485,23.214863680451188,-27.64191164959056,3.22,1.5,9,106.3,-8,87.1,1629,6.9,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.59,0.371,0.358,0.0,1,0,0,2,7,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,240,-0.05,-0.281,,,0.401,0.281,106.3,0,0,0.55,0.55,33,28,33,29,1,0,5,1,6,,2.7,1.32,1.32,28.9
FS,2023-10-04,86.5,-2.25,5.5,"Eovaldi, Nathan",623912,543135,,swinging_strike_blocked,,,,,14,"Harold Ramirez grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe.   Yandy Diaz out at 2nd.    Harold Ramirez out at 1st.",F,R,R,TB,TEX,S,,,0,1,2023,-1.2,0.06,0.61,0.76,,,650490,1,1,Bot,,,,,,,9.339975641565234,-125.68173261774444,-5.2939207275903195,-14.582415293031875,23.991234931963955,-30.64741631661603,3.22,1.5,,,,87.4,1557,6.8,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.69,,,,,,,,7,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,244,0.0,-0.062,,,,0.062,,0,0,0.55,0.55,33,28,33,29,1,0,5,1,6,,2.98,1.2,1.2,32.9
CU,2023-10-04,74.3,-2.07,5.68,"Eovaldi, Nathan",623912,543135,,swinging_strike,,,,,11,"Harold Ramirez grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe.   Yandy Diaz out at 2nd.    Harold Ramirez out at 1st.",F,R,R,TB,TEX,S,,,0,0,2023,0.58,-0.27,-0.01,3.58,,,650490,1,1,Bot,,,,,,,3.231072805701858,-108.12779339968807,3.410385850472428,4.032598457432703,18.08577611477654,-35.116123386042496,3.22,1.5,,,,75.0,1600,6.7,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.8,,,,,,,,7,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,49,0.0,-0.05,,,,0.05,,0,0,0.55,0.55,33,28,33,29,1,0,5,1,6,,4.39,-0.58,-0.58,37.9
FS,2023-10-04,85.0,-2.21,5.56,"Eovaldi, Nathan",668227,543135,strikeout,swinging_strike,,,,,13,Randy Arozarena strikes out swinging.,F,R,R,TB,TEX,S,2,,1,2,2023,-1.03,-0.1,-0.27,1.31,,,650490,0,1,Bot,,,,,,,6.6595178073394425,-123.65680694786202,-3.4562795954039007,-11.885412272535376,24.18511229968772,-32.747384534871024,3.29,1.55,,,,85.7,1447,6.7,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.76,,0.0,0.0,1,0,0,,6,4,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,245,-0.033,-0.247,,,,0.247,,0,0,0.583,0.583,33,28,33,28,1,0,5,1,6,,3.25,1.03,1.03,32.7
CU,2023-10-04,75.6,-2.1,5.71,"Eovaldi, Nathan",668227,543135,,called_strike,,,,,3,Randy Arozarena strikes out swinging.,F,R,R,TB,TEX,S,,,1,1,2023,0.59,-0.14,0.63,2.79,,,650490,0,1,Bot,,,,,,,4.65719756292912,-110.0284846410135,1.3022823470483265,3.988569689324667,19.774437865102804,-33.76784803020035,3.35,1.46,,,,76.2,1675,6.7,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.78,,,,,,,,6,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,47,0.0,-0.088,,,,0.088,,0,0,0.583,0.583,33,28,33,28,1,0,5,1,6,,4.13,-0.59,-0.59,42.6
FF,2023-10-04,94.2,-2.36,5.32,"Eovaldi, Nathan",668227,543135,,ball,,,,,13,Randy Arozarena strikes out swinging.,F,R,R,TB,TEX,B,,,0,1,2023,-1.12,0.99,-1.19,2.35,,,650490,0,1,Bot,,,,,,,5.617475121013857,-137.00559210560428,-4.21017761930504,-15.412331042588397,31.607063712911525,-18.98703275145709,3.57,1.55,,,,95.0,2063,6.9,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.61,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228,0.0,0.036,,,,-0.036,,0,0,0.583,0.583,33,28,33,28,1,0,5,1,6,,1.59,1.12,1.12,28.8
FS,2023-10-04,86.8,-2.36,5.54,"Eovaldi, Nathan",668227,543135,,foul,,,,,7,Randy Arozarena strikes out swinging.,F,R,R,TB,TEX,S,,,0,0,2023,-1.3,-0.15,-0.59,1.68,,,650490,0,1,Bot,,,,,,,6.9562393824923845,-126.30770527471198,-2.7744873502192053,-15.272902154486896,24.81048592447722,-33.45573117031889,3.29,1.55,3,103.7,-34,87.7,1553,6.8,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.72,,,,,,,,6,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,242,0.0,-0.054,,,,0.054,103.7,0,0,0.583,0.583,33,28,33,28,1,0,5,1,6,,3.17,1.3,1.3,31.9
FF,2023-10-04,94.6,-2.42,5.29,"Eovaldi, Nathan",650490,543135,single,hit_into_play,,,,,8,Yandy Diaz singles on a ground ball to right fielder Adolis Garcia.,F,R,R,TB,TEX,X,9,ground_ball,0,0,2023,-1.27,0.92,-0.06,2.2,,,,0,1,Bot,186.84,111.23,,,,,9.102879197394516,-137.49082005723486,-4.4840654804167706,-18.138665939095308,30.109191636607992,-19.732012177016127,3.47,1.66,85,103.3,3,95.7,2109,7.0,748580,641680,663993,543760,673962,608369,694497,665750,666969,53.54,0.577,0.552,0.9,1,1,0,4,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,231,0.036,0.388,,,0.678,-0.388,103.3,0,0,0.547,0.547,33,31,33,32,1,0,5,1,6,,1.63,1.27,1.27,29.3
FC,2023-10-04,90.7,-2.19,5.93,"Eflin, Zach",666969,621107,field_out,hit_into_play,,,,,9,"Adolis Garcia grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",F,R,R,TB,TEX,X,6,ground_ball,2,2,2023,0.05,0.76,0.6,1.67,,608369,,2,1,Top,111.81,151.28,,,,,6.901229533401183,-131.93812495145323,-6.405577012134612,-0.7624420698440381,25.53847762327041,-22.113912006240636,3.45,1.74,9,101.4,-11,91.3,2171,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.05,0.249,0.241,0.0,1,0,0,2,4,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,206,0.032,-0.244,,,0.271,0.244,101.4,0,0,0.515,0.485,29,30,29,30,1,0,8,1,,3,1.99,-0.05,-0.05,31.0
SI,2023-10-04,92.9,-2.05,5.94,"Eflin, Zach",666969,621107,,ball,,,,,14,"Adolis Garcia grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",F,R,R,TB,TEX,B,,,1,2,2023,-1.03,0.59,1.22,2.06,,608369,,2,1,Top,,,,,,,10.652544347935946,-134.91420912086934,-5.466624037371641,-14.87650957621772,28.26849013272719,-23.888208938807132,3.54,1.74,,,,93.1,2207,6.5,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.04,,,,,,,,4,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,0.017,,,,-0.017,,0,0,0.515,0.485,29,30,29,30,1,0,8,1,,3,2.05,1.03,1.03,32.1
FF,2023-10-04,93.9,-1.82,6.0,"Eflin, Zach",666969,621107,,ball,,,,,14,"Adolis Garcia grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",F,R,R,TB,TEX,B,,,0,2,2023,-0.58,1.06,1.61,1.57,,608369,,2,1,Top,,,,,,,10.15754212464276,-136.32327645600515,-8.151899668103546,-9.353266401222598,27.53010020656364,-17.27962178625543,3.54,1.65,,,,94.2,2228,6.4,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.07,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,0.02,,,,-0.02,,0,0,0.515,0.485,29,30,29,30,1,0,8,1,,3,1.52,0.58,0.58,32.0
FC,2023-10-04,90.8,-2.27,5.91,"Eflin, Zach",666969,621107,,swinging_strike,,,,,6,"Adolis Garcia grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",F,R,R,TB,TEX,S,,,0,1,2023,-0.05,0.82,0.57,2.57,,608369,,2,1,Top,,,,,,,7.238806042062299,-132.13213510068582,-4.256475604434186,-2.01339354962053,25.471298626534907,-21.823062045611596,3.45,1.74,,,,91.2,2161,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.16,,,,,,,,4,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,212,0.0,-0.068,,,,0.068,,0,0,0.515,0.485,29,30,29,30,1,0,8,1,,3,1.92,0.05,0.05,29.3
SI,2023-10-04,93.1,-2.25,5.89,"Eflin, Zach",666969,621107,,called_strike,,,,,14,"Adolis Garcia grounds out, shortstop Taylor Walls to first baseman Yandy Diaz.",F,R,R,TB,TEX,S,,,0,0,2023,-1.27,0.67,0.85,1.9,,608369,,2,1,Top,,,,,,,10.786185582984697,-135.16333300269358,-5.970047705720332,-17.844250714545637,28.28789792672732,-22.74387002787802,3.59,1.74,,,,93.6,2105,6.6,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.9,,,,,,,,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,-0.051,,,,0.051,,0,0,0.515,0.485,29,30,29,30,1,0,8,1,,3,1.96,1.27,1.27,31.2
FC,2023-10-04,90.0,-2.32,5.96,"Eflin, Zach",543257,621107,field_out,hit_into_play,,,,,3,Robbie Grossman pops out to first baseman Yandy Diaz in foul territory.,F,L,R,TB,TEX,X,3,popup,1,1,2023,0.13,0.87,0.47,3.0,,608369,,1,1,Top,147.39,191.77,,,,,6.640836803637533,-130.93967280398735,-3.234635202005066,0.2087066516668159,26.313998997205942,-21.716630082433593,3.11,1.5,58,75.7,76,90.2,2278,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.17,0.001,0.0,0.0,1,0,0,3,3,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,204,0.034,-0.338,,,0.001,0.338,88.0,0,0,0.481,0.519,29,33,29,34,1,0,8,1,,3,1.94,-0.13,0.13,31.1
CU,2023-10-04,79.2,-2.46,6.11,"Eflin, Zach",543257,621107,,ball,,,,,11,Robbie Grossman pops out to first baseman Yandy Diaz in foul territory.,F,L,R,TB,TEX,B,,,0,1,2023,1.14,-0.6,-1.73,2.43,,608369,,1,1,Top,,,,,,,-0.5202371076028829,-115.32123214374268,-0.135370426138417,10.269704788099252,21.86238425761353,-37.70453809569031,3.28,1.5,,,,78.6,2617,5.9,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.63,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,71,0.0,0.03,,,,-0.03,,0,0,0.481,0.519,29,33,29,34,1,0,8,1,,3,4.23,-1.14,1.14,32.0
FC,2023-10-04,90.4,-2.32,5.91,"Eflin, Zach",543257,621107,,called_strike,,,,,1,Robbie Grossman pops out to first baseman Yandy Diaz in foul territory.,F,L,R,TB,TEX,S,,,0,0,2023,0.07,0.85,-0.8,2.92,,608369,,1,1,Top,,,,,,,3.642993163382521,-131.66444018347903,-3.3594768953468415,0.1289031344863155,26.74655366545945,-21.76223128070119,3.37,1.5,,,,90.7,2237,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.17,,,,,,,,3,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,205,0.0,-0.047,,,,0.047,,0,0,0.481,0.519,29,33,29,34,1,0,8,1,,3,1.92,-0.07,0.07,29.1
CH,2023-10-04,85.8,-2.34,6.05,"Eflin, Zach",608369,621107,double,hit_into_play,,,,,4,Corey Seager doubles (2) on a sharp line drive to center fielder Manuel Margot.,F,L,R,TB,TEX,X,8,line_drive,1,0,2023,-1.16,0.29,-0.71,2.53,,,,1,1,Top,121.64,35.92,,,,,6.207944643039349,-124.82994767566495,-2.672349771955058,-13.415183844580891,24.38277807864392,-28.83185993308568,3.46,1.51,402,105.9,20,85.9,1785,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.22,0.757,1.092,1.25,1,1,1,6,2,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,238,-0.041,0.394,,,1.883,-0.394,105.9,0,0,0.522,0.478,29,29,29,29,1,0,8,1,,3,2.8,1.16,-1.16,30.9
SI,2023-10-04,93.1,-2.12,5.95,"Eflin, Zach",608369,621107,,ball,,,,,13,Corey Seager doubles (2) on a sharp line drive to center fielder Manuel Margot.,F,L,R,TB,TEX,B,,,0,0,2023,-1.18,0.58,-1.08,2.58,,,,1,1,Top,,,,,,,5.251208199193458,-135.5245557326088,-4.161490013975196,-15.700046421053043,29.4788734732084,-24.35260558835836,3.69,1.61,,,,93.2,2130,6.3,748580,650907,650490,678554,670623,670764,668227,622534,666139,54.16,,,,,,,,2,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,224,0.0,0.025,,,,-0.025,,0,0,0.522,0.478,29,29,29,29,1,0,8,1,,3,2.05,1.18,-1.18,29.5
SI,2023-10-04,92.3,-2.1,5.99,"Eflin, Zach",543760,621107,field_out,hit_into_play,,,,,5,Marcus Semien flies out to right fielder Josh Lowe.,F,R,R,TB,TEX,X,9,fly_ball,0,0,2023,-1.65,0.35,-0.15,2.26,,,,0,1,Top,185.82,89.0,,,,,8.590338930838058,-134.03154900118477,-4.307235098890426,-21.821626568293112,33.99321852923471,-27.18159190417554,3.34,1.63,311,90.4,28,91.9,2089,6.5,748580,650907,650490,678554,670623,670764,668227,622534,666139,53.96,0.071,0.089,0.0,1,0,0,3,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,226,0.022,-0.238,,,0.151,0.238,90.4,0,0,0.5,0.5,29,32,29,33,1,0,8,1,,3,2.38,1.65,1.65,30.6
ST,2023-10-04,86.7,-3.78,4.29,"Sewald, Paul",661388,623149,strikeout,swinging_strike,,,,,6,William Contreras strikes out swinging.,F,R,R,MIL,AZ,S,2,,0,2,2023,1.09,0.72,0.69,2.25,621438,592885,,2,9,Bot,,,,,,,8.50708054256411,-125.89663295487873,-0.0405170783636245,9.566842738465,28.525022522259885,-24.8610655537042,3.34,1.53,,,,86.7,2572,6.7,748578,645444,572233,606466,656896,672695,666971,677950,682998,53.83,,0.0,0.0,1,0,0,,73,3,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,96,-0.048,-0.357,,,,0.357,,-3,-3,0.048,0.048,33,25,33,26,1,4,1,1,5,,2.36,-1.09,-1.09,19.6
FF,2023-10-04,93.9,-3.71,4.29,"Sewald, Paul",661388,623149,,foul,,,,,1,William Contreras strikes out swinging.,F,R,R,MIL,AZ,S,,,0,1,2023,-0.83,1.19,-0.77,2.99,621438,592885,,2,9,Bot,,,,,,,9.531844023764611,-136.40861245398312,-0.2619156640483852,-12.375834037347218,29.184800060195876,-17.46087966475288,3.34,1.53,116,79.6,13,94.9,2636,6.9,748578,645444,572233,606466,656896,672695,666971,677950,682998,53.6,,,,,,,,73,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,232,0.0,-0.148,,,,0.148,88.0,-3,-3,0.048,0.048,33,25,33,26,1,4,1,1,5,,1.4,0.83,0.83,13.7
