idfg,season,name,team,age,wins,losses,war,era,games,games_started,innings_pitched,strikeouts,walks,home_runs,whip,k_per_9,bb_per_9,k_percent,bb_percent,fip,xfip,babip,lob_percent,hard_hit_percent,flyball_percent,fb_velocity,sl_percent,sl_velocity,ch_percent,ch_velocity,cb_percent,cb_velocity,ld_percent,gb_percent,hr_per_9
23550,2024,Aaron Ashby,MIL,26,1,2,0.6,2.86,14,2,28.1,33,10,2,1.06,10.48,3.18,0.27699999999999997,0.084,2.81,2.86,0.243,0.625,0.368,0.24,96.3,0.136,83.2,0.20199999999999999,88.9,0.192,82.2,0.17300000000000001,0.5870000000000001,0.64
24017,2024,Jose A. Ferrer,WSN,24,1,0,0.6,3.38,31,0,32.0,25,6,1,1.03,7.03,1.69,0.19399999999999998,0.047,2.76,3.54,0.274,0.685,0.479,0.26,98.1,0.055,88.0,0.191,88.3,,,0.16699999999999998,0.573,0.28
6107,2024,Huascar Brazoban,- - -,34,1,3,0.6,3.83,39,0,51.2,51,25,2,1.22,8.88,4.35,0.235,0.115,3.32,4.08,0.265,0.633,0.24600000000000002,0.312,96.4,,,0.28,90.4,,,0.23199999999999998,0.457,0.35
21448,2024,Davis Martin,CHW,27,0,5,0.6,4.32,11,10,50.0,47,23,5,1.46,8.46,4.14,0.214,0.105,4.27,4.57,0.321,0.746,0.379,0.368,93.6,0.268,83.6,0.196,89.3,0.076,78.4,0.174,0.45799999999999996,0.9
19312,2024,Cal Quantrill,COL,29,8,11,0.5,4.98,29,29,148.1,110,69,23,1.52,6.67,4.19,0.168,0.105,5.32,4.87,0.3,0.7509999999999999,0.41200000000000003,0.33299999999999996,93.9,0.126,87.9,0.019,84.9,0.127,79.8,0.223,0.444,1.4
13435,2024,Pierce Johnson,ATL,33,6,6,0.5,3.67,58,0,56.1,67,25,6,1.3,10.7,3.99,0.284,0.106,3.61,3.65,0.309,0.7509999999999999,0.39399999999999996,0.373,95.5,,,,,0.716,85.4,0.17600000000000002,0.451,0.96
19976,2024,Tyson Miller,- - -,28,5,1,0.5,2.32,58,0,62.0,54,11,7,0.81,7.84,1.6,0.23,0.047,3.67,4.17,0.203,0.8190000000000001,0.345,0.49700000000000005,89.6,0.43799999999999994,80.3,0.022000000000000002,85.4,0.032,78.7,0.196,0.307,1.02
6902,2024,Martin Perez,- - -,33,5,6,0.5,4.53,26,26,135.0,107,49,22,1.48,7.13,3.27,0.18100000000000002,0.083,4.9,4.48,0.317,0.769,0.415,0.35700000000000004,90.8,0.0,83.0,0.22699999999999998,83.4,0.141,77.9,0.2,0.444,1.47
21520,2024,Hogan Harris,OAK,27,4,4,0.5,2.86,21,9,72.1,61,33,7,1.35,7.59,4.11,0.2,0.10800000000000001,4.23,4.69,0.289,0.789,0.389,0.4,92.9,0.11199999999999999,78.8,0.165,81.1,0.16,72.6,0.22899999999999998,0.371,0.87
20375,2024,Greg Weissert,BOS,29,4,2,0.5,3.13,62,0,63.1,58,20,7,1.34,8.24,2.84,0.221,0.076,3.72,3.91,0.326,0.705,0.405,0.374,93.9,0.349,80.8,0.08800000000000001,84.6,,,0.214,0.41200000000000003,0.99
16814,2024,Tim Hill,- - -,34,4,0,0.5,3.36,62,0,67.0,31,19,2,1.43,4.16,2.55,0.107,0.065,3.57,4.02,0.316,0.693,0.406,0.157,89.3,0.052000000000000005,82.2,,,,,0.161,0.682,0.27
19618,2024,Jordan Hicks,SFG,27,4,7,0.5,4.1,29,20,109.2,96,47,12,1.45,7.88,3.86,0.2,0.098,4.37,4.34,0.315,0.754,0.42200000000000004,0.31,94.7,0.24100000000000002,81.2,,,,,0.18100000000000002,0.509,0.98
14771,2024,Emilio Pagan,CIN,33,4,5,0.5,4.5,38,1,38.0,44,11,6,1.34,10.42,2.61,0.278,0.07,3.77,3.63,0.351,0.728,0.505,0.47100000000000003,94.6,0.272,86.5,,,,,0.21600000000000003,0.314,1.42
23307,2024,Collin Snider,SEA,28,3,4,0.5,1.94,42,0,41.2,47,13,5,1.18,10.15,2.81,0.278,0.077,3.41,3.52,0.298,0.833,0.36700000000000005,0.43,94.3,0.376,82.5,,,,,0.262,0.308,1.08
14706,2024,Anthony Banda,LAD,30,3,2,0.5,3.08,48,2,49.2,50,18,5,1.25,9.06,3.26,0.239,0.086,3.67,3.88,0.291,0.789,0.38799999999999996,0.37,96.2,0.28300000000000003,85.8,0.127,90.1,,,0.185,0.444,0.91
14874,2024,Sam Moll,CIN,32,3,2,0.5,3.35,48,0,37.2,38,14,3,1.09,9.08,3.35,0.25,0.092,3.46,3.91,0.253,0.696,0.36700000000000005,0.385,92.8,0.245,81.3,0.09,85.3,,,0.146,0.469,0.72
27487,2024,Landon Knack,LAD,26,3,5,0.5,3.65,15,12,69.0,69,18,14,1.1,9.0,2.35,0.24100000000000002,0.063,4.72,4.23,0.242,0.8590000000000001,0.439,0.5,93.5,0.23,85.2,0.145,84.2,0.162,79.6,0.18899999999999997,0.311,1.83
23974,2024,Randy Rodriguez,SFG,24,3,2,0.5,4.3,35,1,52.1,53,18,4,1.24,9.11,3.1,0.24,0.081,3.34,4.11,0.301,0.625,0.374,0.424,97.5,0.39799999999999996,84.8,0.055999999999999994,89.8,,,0.16699999999999998,0.41,0.69
19677,2024,Gregory Soto,- - -,29,3,5,0.5,4.42,66,0,53.0,65,27,4,1.57,11.04,4.58,0.266,0.111,3.68,3.84,0.371,0.7140000000000001,0.43799999999999994,0.282,97.6,0.42100000000000004,85.9,,,,,0.21100000000000002,0.507,0.68
30055,2024,Cade Povich,BAL,24,3,9,0.5,5.2,16,16,79.2,69,34,12,1.43,7.79,3.84,0.196,0.09699999999999999,4.79,4.99,0.291,0.679,0.366,0.467,92.3,0.131,82.7,0.107,86.1,0.196,76.4,0.18,0.35200000000000004,1.36
1247,2024,Adam Ottavino,NYM,38,2,2,0.5,4.34,60,0,56.0,70,23,6,1.29,11.25,3.7,0.28600000000000003,0.094,3.67,3.89,0.309,0.708,0.33799999999999997,0.42,92.4,0.39899999999999997,79.1,0.051,87.3,,,0.147,0.434,0.96
22304,2024,Brenan Hanifee,DET,26,1,1,0.5,1.84,21,3,29.1,23,6,2,1.13,7.06,1.84,0.192,0.05,3.1,3.55,0.281,0.861,0.35200000000000004,0.28600000000000003,95.0,0.22399999999999998,87.4,0.096,88.7,,,0.17600000000000002,0.5379999999999999,0.61
13293,2024,Danny Coulombe,BAL,34,1,0,0.5,2.12,33,0,29.2,32,5,3,0.67,9.71,1.52,0.299,0.047,2.83,2.94,0.179,0.823,0.457,0.4,90.6,0.285,81.7,0.002,82.0,0.124,79.3,0.114,0.486,0.91
30076,2024,Landen Roupp,SFG,25,1,2,0.5,3.58,23,4,50.1,47,26,2,1.37,8.4,4.65,0.217,0.12,3.42,4.17,0.291,0.7290000000000001,0.392,0.29600000000000004,94.4,0.040999999999999995,84.0,0.094,88.2,0.44299999999999995,77.5,0.23199999999999998,0.47200000000000003,0.36
27582,2024,Davis Daniel,LAA,27,1,4,0.5,6.23,6,6,30.1,28,6,5,1.48,8.31,1.78,0.209,0.045,4.16,4.16,0.362,0.615,0.39399999999999996,0.434,91.6,0.23800000000000002,81.8,0.203,84.6,0.077,74.4,0.20199999999999999,0.364,1.48
17282,2024,Michael Kopech,- - -,28,6,8,0.4,3.46,67,0,67.2,88,34,9,1.15,11.7,4.52,0.315,0.122,4.02,3.81,0.245,0.795,0.382,0.456,98.8,0.11800000000000001,87.5,0.001,74.0,,,0.168,0.376,1.2
14739,2024,Paul Blackburn,- - -,30,5,4,0.4,4.66,14,14,75.1,59,21,12,1.29,7.05,2.51,0.187,0.066,4.63,4.14,0.29,0.7090000000000001,0.35600000000000004,0.341,91.7,0.166,81.3,0.179,85.7,0.102,79.5,0.203,0.457,1.43
12988,2024,Andrew Chafin,- - -,34,4,3,0.4,3.51,62,0,56.1,70,31,5,1.47,11.18,4.95,0.285,0.126,3.54,3.94,0.338,0.753,0.34,0.40299999999999997,91.8,0.45799999999999996,82.2,,,,,0.23600000000000002,0.361,0.8
26252,2024,Erik Miller,SFG,26,4,5,0.4,3.88,73,10,67.1,87,38,7,1.31,11.63,5.08,0.306,0.134,3.67,3.53,0.285,0.7070000000000001,0.41100000000000003,0.34600000000000003,96.9,0.16399999999999998,83.4,0.33899999999999997,85.6,,,0.147,0.506,0.94
23221,2024,Michael Grove,LAD,27,4,4,0.4,5.12,39,2,51.0,54,16,6,1.22,9.53,2.82,0.25,0.07400000000000001,3.87,3.77,0.299,0.621,0.336,0.345,95.9,0.5329999999999999,86.9,,,0.07,79.9,0.201,0.45299999999999996,1.06
12049,2024,Kyle Hendricks,CHC,34,4,12,0.4,5.92,29,24,130.2,87,43,21,1.45,5.99,2.96,0.153,0.076,4.98,4.59,0.305,0.642,0.33399999999999996,0.341,87.7,,,0.387,80.9,0.131,74.4,0.213,0.445,1.45
12095,2024,Yimi Garcia,- - -,33,3,0,0.4,3.46,39,0,39.0,49,12,6,0.9,11.31,2.77,0.32,0.078,3.73,3.63,0.202,0.769,0.344,0.557,96.3,0.32,85.0,0.095,88.8,,,0.17,0.273,1.38
22294,2024,Matthew Liberatore,STL,24,3,4,0.4,4.4,60,6,86.0,76,28,11,1.27,7.95,2.93,0.212,0.078,4.11,4.17,0.29,0.701,0.385,0.402,95.1,0.284,87.6,0.047,88.0,0.065,78.3,0.17600000000000002,0.42200000000000004,1.15
17677,2024,Jeffrey Springs,TBR,31,2,2,0.4,3.27,7,7,33.0,37,11,5,1.36,10.09,3.0,0.261,0.077,3.98,3.8,0.33,0.872,0.452,0.424,89.9,0.258,82.6,0.317,79.6,,,0.196,0.38,1.36
23335,2024,Joey Cantillo,CLE,24,2,4,0.4,4.89,9,8,38.2,44,15,6,1.29,10.24,3.49,0.27,0.092,4.07,3.46,0.296,0.6729999999999999,0.40399999999999997,0.35,92.2,0.084,82.6,0.276,77.9,0.152,76.3,0.165,0.485,1.4
21649,2024,Luis Medina,OAK,25,2,4,0.4,5.18,8,8,40.0,32,20,4,1.58,7.2,4.5,0.17800000000000002,0.111,4.44,5.11,0.317,0.685,0.449,0.409,96.0,0.251,85.9,0.081,89.8,0.10099999999999999,81.3,0.205,0.386,0.9
17968,2024,Brock Burke,- - -,27,2,1,0.4,5.82,34,1,34.0,41,16,4,1.56,10.85,4.24,0.266,0.10400000000000001,3.87,3.77,0.363,0.6679999999999999,0.41100000000000003,0.337,95.6,0.259,87.0,0.16899999999999998,89.0,,,0.18899999999999997,0.474,1.06
25890,2024,Bryan King,HOU,27,1,0,0.4,2.39,28,0,26.1,32,10,1,1.14,10.94,3.42,0.294,0.092,2.71,3.54,0.302,0.823,0.344,0.371,92.1,0.349,81.8,,,0.07200000000000001,77.9,0.19399999999999998,0.435,0.34
24737,2024,Gus Varland,- - -,27,1,0,0.4,3.42,26,0,26.1,27,8,2,1.44,9.23,2.73,0.235,0.07,3.13,3.92,0.364,0.746,0.392,0.397,95.3,0.382,88.7,0.048,89.8,,,0.218,0.385,0.68
5615,2024,Ryan Brasier,LAD,36,1,0,0.4,3.54,29,4,28.0,25,5,3,0.96,8.04,1.61,0.22699999999999998,0.045,3.31,3.59,0.247,0.6579999999999999,0.43799999999999994,0.397,94.5,0.41200000000000003,85.2,,,,,0.179,0.423,0.96
27889,2024,J.T. Ginn,OAK,25,1,1,0.4,4.24,8,6,34.0,29,9,4,1.32,7.68,2.38,0.204,0.063,3.96,3.9,0.327,0.7490000000000001,0.451,0.324,92.9,0.309,85.4,0.146,87.1,,,0.20600000000000002,0.47100000000000003,1.06
17536,2024,Ryan Burr,TOR,30,0,2,0.4,4.13,34,4,32.2,47,12,4,1.26,12.95,3.31,0.336,0.086,3.07,3.15,0.329,0.7140000000000001,0.475,0.45,94.1,0.605,85.4,,,,,0.225,0.325,1.1
30107,2024,Christian Scott,NYM,25,0,3,0.4,4.56,9,9,47.1,39,12,8,1.2,7.42,2.28,0.198,0.061,4.6,4.71,0.272,0.732,0.354,0.507,94.3,0.36700000000000005,85.2,,,,,0.16899999999999998,0.324,1.52
18383,2024,Mike Soroka,CHW,26,0,10,0.4,4.74,25,9,79.2,84,44,13,1.38,9.49,4.97,0.242,0.127,4.95,4.54,0.261,0.675,0.35200000000000004,0.42700000000000005,93.1,0.365,82.0,0.09699999999999999,82.2,0.001,77.0,0.171,0.40299999999999997,1.47
19244,2024,Cole Irvin,- - -,30,6,6,0.3,5.11,29,16,111.0,78,29,18,1.45,6.32,2.35,0.159,0.059000000000000004,4.82,4.78,0.316,0.677,0.409,0.405,91.8,0.040999999999999995,78.2,0.131,84.9,0.252,77.4,0.205,0.389,1.46
12828,2024,Andrew Kittredge,STL,34,5,5,0.3,2.8,74,0,70.2,67,20,10,1.13,8.53,2.55,0.233,0.07,3.96,3.64,0.263,0.818,0.395,0.36,94.5,0.5,88.2,,,,,0.188,0.452,1.27
24614,2024,Victor Vodnik,COL,24,5,4,0.3,4.28,64,0,73.2,65,37,7,1.48,7.94,4.52,0.203,0.11599999999999999,4.18,4.14,0.31,0.7290000000000001,0.488,0.27,98.0,0.201,84.7,0.166,90.1,,,0.18600000000000003,0.544,0.86
6984,2024,Luis Garcia,- - -,37,5,1,0.3,4.88,60,0,59.0,53,15,8,1.29,8.08,2.29,0.209,0.059000000000000004,4.05,3.62,0.303,0.634,0.39299999999999996,0.284,96.4,0.20800000000000002,81.9,,,,,0.213,0.503,1.22
19459,2024,Jorge Alcala,MIN,28,4,3,0.3,3.24,54,0,58.1,58,20,8,1.03,8.95,3.09,0.247,0.085,4.14,4.38,0.219,0.772,0.325,0.513,97.9,0.387,89.9,0.091,91.0,,,0.145,0.342,1.23
33826,2024,Yuki Matsui,SDP,28,4,2,0.3,3.73,64,0,62.2,69,27,8,1.16,9.91,3.88,0.268,0.105,3.92,4.02,0.248,0.7440000000000001,0.373,0.45299999999999996,92.2,0.33299999999999996,85.1,,,0.01,75.1,0.161,0.385,1.15
12784,2024,Burch Smith,- - -,34,4,1,0.3,4.95,50,0,56.1,46,12,6,1.35,7.35,1.92,0.191,0.05,3.66,4.02,0.331,0.632,0.44799999999999995,0.365,95.0,0.085,83.9,0.008,85.4,0.193,80.1,0.19699999999999998,0.43799999999999994,0.96
20203,2024,Eli Morgan,CLE,28,3,0,0.3,1.93,32,0,42.0,34,11,4,0.98,7.29,2.36,0.204,0.066,3.64,4.46,0.222,0.852,0.281,0.479,92.3,0.361,86.9,0.237,79.0,,,0.218,0.303,0.86
22051,2024,John King,STL,29,3,3,0.3,2.85,56,0,60.0,38,14,5,1.2,5.7,2.1,0.153,0.055999999999999994,3.73,3.78,0.279,0.758,0.369,0.233,93.5,0.12,83.6,0.27699999999999997,84.5,,,0.15,0.617,0.75
7836,2024,Hunter Strickland,LAA,35,3,2,0.3,3.31,72,0,73.1,57,24,10,1.09,7.0,2.95,0.19399999999999998,0.08199999999999999,4.45,4.88,0.229,0.75,0.355,0.51,93.9,0.42100000000000004,83.6,,,,,0.133,0.35700000000000004,1.23
17606,2024,Cristian Javier,HOU,27,3,1,0.3,3.89,7,7,34.2,27,19,4,1.41,7.01,4.93,0.18,0.127,4.75,5.56,0.26,0.76,0.308,0.515,91.7,0.295,77.5,0.268,81.3,0.044000000000000004,75.2,0.233,0.252,1.04
21481,2024,Sean Hjelle,SFG,27,3,4,0.3,3.9,58,0,80.2,75,14,10,1.21,8.37,1.56,0.223,0.042,3.63,3.01,0.318,0.742,0.374,0.222,94.7,0.344,85.9,,,,,0.188,0.59,1.12
13164,2024,Eduardo Rodriguez,ARI,31,3,4,0.3,5.04,10,10,50.0,47,19,8,1.5,8.46,3.42,0.21,0.085,4.57,4.24,0.322,0.725,0.42,0.377,92.0,0.066,84.0,0.225,86.7,,,0.253,0.37,1.44
21487,2024,Stephen Kolek,SDP,27,3,0,0.3,5.21,42,0,46.2,39,12,4,1.52,7.52,2.31,0.185,0.057,3.57,3.46,0.359,0.643,0.408,0.204,95.4,0.13699999999999998,84.7,0.066,88.8,,,0.237,0.5589999999999999,0.77
29608,2024,Joe Boyle,OAK,24,3,6,0.3,6.42,13,10,47.2,56,40,4,1.72,10.57,7.55,0.248,0.177,4.68,5.11,0.311,0.634,0.405,0.384,97.8,0.375,87.8,,,0.037000000000000005,80.5,0.248,0.368,0.76
16061,2024,Cam Booser,BOS,32,2,3,0.3,3.38,43,0,42.2,43,16,5,1.34,9.07,3.38,0.235,0.087,3.8,4.4,0.303,0.8,0.363,0.49200000000000005,95.4,0.237,82.4,,,,,0.205,0.303,1.05
3237,2024,T.J. McFarland,OAK,35,2,4,0.3,3.81,79,0,56.2,39,17,4,1.24,6.19,2.7,0.166,0.07200000000000001,3.82,3.97,0.287,0.6729999999999999,0.349,0.23399999999999999,88.1,0.384,78.3,0.12300000000000001,81.5,,,0.193,0.573,0.64
21132,2024,Alexis Diaz,CIN,27,2,5,0.3,3.99,60,0,56.1,55,31,6,1.3,8.79,4.95,0.22699999999999998,0.128,4.57,5.06,0.25,0.68,0.38,0.47600000000000003,94.0,0.42100000000000004,87.6,,,,,0.19699999999999998,0.327,0.96
20997,2024,Eduard Bazardo,SEA,28,2,0,0.3,4.88,23,0,27.2,33,9,2,1.05,10.73,2.93,0.306,0.083,2.7,2.96,0.281,0.534,0.33299999999999996,0.33799999999999997,94.3,0.467,82.8,,,,,0.10800000000000001,0.5539999999999999,0.65
24763,2024,Kyle Leahy,STL,27,1,1,0.3,4.07,33,0,48.2,33,10,4,1.03,6.1,1.85,0.17300000000000001,0.052000000000000005,3.56,4.41,0.252,0.617,0.435,0.425,95.5,0.401,88.3,0.092,89.8,0.063,81.7,0.16399999999999998,0.41100000000000003,0.74
25386,2024,Jhony Brito,SDP,26,1,2,0.3,4.12,26,0,43.2,29,10,4,1.35,5.98,2.06,0.157,0.054000000000000006,3.72,4.33,0.317,0.674,0.35600000000000004,0.359,96.4,0.134,85.1,0.344,89.9,,,0.159,0.483,0.82
24977,2024,Shawn Dubin,HOU,28,1,1,0.3,4.17,31,2,45.1,49,26,3,1.57,9.73,5.16,0.237,0.126,3.72,4.29,0.331,0.698,0.423,0.33299999999999996,95.0,0.09300000000000001,83.1,0.151,88.4,0.158,81.4,0.20199999999999999,0.465,0.6
13892,2024,Paul Sewald,ARI,34,1,2,0.3,4.31,42,0,39.2,43,10,6,1.13,9.76,2.27,0.261,0.061,3.95,4.31,0.282,0.732,0.42200000000000004,0.56,91.4,0.397,83.2,0.003,83.0,,,0.174,0.266,1.36
19349,2024,Caleb Ferguson,- - -,27,1,4,0.3,4.64,62,0,54.1,67,25,6,1.49,11.1,4.14,0.26899999999999996,0.1,3.74,3.55,0.34,0.6659999999999999,0.373,0.29600000000000004,93.9,0.46799999999999997,85.6,,,,,0.237,0.467,0.99
18311,2024,Carson Fulmer,LAA,30,0,5,0.3,4.15,37,8,86.2,81,40,11,1.4,8.41,4.15,0.214,0.106,4.5,4.56,0.289,0.732,0.44299999999999995,0.39,92.9,0.032,83.3,0.268,87.8,0.057999999999999996,82.3,0.203,0.406,1.14
14975,2024,Chad Kuhl,CHW,31,0,2,0.3,5.06,31,1,53.1,54,25,5,1.52,9.11,4.22,0.225,0.10400000000000001,4.1,4.3,0.34,0.675,0.381,0.331,94.3,0.447,85.0,0.126,87.5,,,0.225,0.444,0.84
13652,2024,Tayler Scott,HOU,32,7,3,0.2,2.23,62,1,68.2,71,35,7,1.17,9.31,4.59,0.252,0.124,4.13,4.17,0.23,0.8490000000000001,0.349,0.365,92.8,0.221,84.0,,,,,0.212,0.424,0.92
17897,2024,Garrett Cleavinger,TBR,30,7,5,0.2,3.75,68,0,60.0,71,31,6,1.38,10.65,4.65,0.267,0.11699999999999999,4.0,4.29,0.305,0.748,0.33799999999999997,0.406,96.3,0.375,84.3,,,,,0.187,0.406,0.9
7146,2024,Daniel Hudson,LAD,37,6,2,0.2,3.0,65,0,63.0,63,19,10,1.03,9.0,2.71,0.249,0.075,4.18,4.06,0.225,0.7879999999999999,0.494,0.47600000000000003,95.2,0.409,88.1,0.037000000000000005,88.8,,,0.135,0.38799999999999996,1.43
18864,2024,Pedro Avila,- - -,27,6,1,0.2,3.81,54,0,82.2,82,36,8,1.32,8.93,3.92,0.23199999999999998,0.102,3.89,4.02,0.291,0.737,0.41600000000000004,0.332,93.4,0.106,81.4,0.21899999999999997,83.4,0.161,77.6,0.218,0.45,0.87
19867,2024,Griffin Canning,LAA,28,6,13,0.2,5.19,32,31,171.2,130,66,31,1.4,6.82,3.46,0.17600000000000002,0.08900000000000001,5.26,4.75,0.283,0.696,0.41700000000000004,0.392,93.5,0.24100000000000002,87.7,0.266,88.6,0.107,80.6,0.201,0.40700000000000003,1.63
22192,2024,Hans Crouse,LAA,25,4,3,0.2,2.84,25,0,25.1,34,17,2,1.22,12.08,6.04,0.318,0.159,3.76,4.7,0.231,0.762,0.278,0.623,92.6,0.387,83.8,0.11199999999999999,87.4,,,0.132,0.245,0.71
16835,2024,Brennan Bernardino,BOS,32,4,3,0.2,4.06,57,3,51.0,56,22,6,1.41,9.88,3.88,0.248,0.09699999999999999,4.15,3.98,0.324,0.7609999999999999,0.366,0.331,91.4,0.353,79.0,,,,,0.21600000000000003,0.45299999999999996,1.06
22387,2024,Josh Winckowski,BOS,26,4,2,0.2,4.14,40,6,76.0,60,26,10,1.41,7.11,3.08,0.179,0.077,4.48,4.14,0.301,0.691,0.431,0.28600000000000003,95.1,0.139,85.4,0.127,91.5,,,0.19899999999999998,0.515,1.18
18439,2024,Danny Young,NYM,30,4,1,0.2,4.54,42,0,37.2,48,18,3,1.25,11.47,4.3,0.29100000000000004,0.109,3.64,3.41,0.292,0.643,0.391,0.222,91.4,0.522,80.7,,,,,0.244,0.5329999999999999,0.72
20794,2024,Manuel Rodriguez,TBR,27,3,4,0.2,2.15,40,0,37.2,34,11,3,1.06,8.12,2.63,0.215,0.07,3.67,4.04,0.248,0.784,0.34299999999999997,0.337,96.8,0.466,89.3,,,,,0.192,0.47100000000000003,0.72
19531,2024,Jason Foley,DET,28,3,6,0.2,3.15,69,0,60.0,46,20,5,1.18,6.9,3.0,0.184,0.08,3.82,4.09,0.26,0.682,0.41200000000000003,0.3,97.0,0.314,88.5,0.051,92.0,,,0.228,0.47200000000000003,0.75
22361,2024,Colin Holderman,PIT,28,3,6,0.2,3.16,55,0,51.1,56,25,6,1.31,9.82,4.38,0.251,0.11199999999999999,4.26,4.42,0.275,0.77,0.38,0.419,97.2,0.478,84.7,,,,,0.20600000000000002,0.375,1.05
25379,2024,Sam Long,KCR,28,3,3,0.2,3.16,43,0,42.2,44,17,5,1.2,9.28,3.59,0.25,0.09699999999999999,3.89,4.0,0.266,0.778,0.325,0.41100000000000003,94.3,0.308,85.5,,,0.222,77.8,0.161,0.429,1.05
27581,2024,Hayden Wesneski,CHC,26,3,6,0.2,3.86,28,7,67.2,67,21,12,1.14,8.91,2.79,0.237,0.07400000000000001,4.51,3.93,0.243,0.675,0.368,0.401,94.4,0.40700000000000003,82.4,0.027999999999999997,87.1,,,0.151,0.44799999999999995,1.6
25977,2024,Quinn Priester,- - -,23,3,6,0.2,4.71,11,7,49.2,33,14,7,1.41,5.98,2.54,0.149,0.063,4.7,4.11,0.299,0.68,0.462,0.24,93.1,0.27899999999999997,87.2,0.125,88.5,0.145,80.6,0.18100000000000002,0.579,1.27
14527,2024,Jorge Lopez,- - -,31,2,3,0.2,2.89,52,0,53.0,50,19,6,1.23,8.49,3.23,0.23,0.08800000000000001,3.94,3.95,0.286,0.8190000000000001,0.397,0.364,95.6,0.185,86.7,0.11800000000000001,87.5,0.136,83.1,0.126,0.51,1.02
17888,2024,Tayler Saucedo,SEA,31,2,0,0.2,3.49,53,0,38.2,38,18,3,1.37,8.84,4.19,0.22899999999999998,0.10800000000000001,3.76,4.0,0.305,0.787,0.278,0.29600000000000004,91.3,0.248,82.0,0.235,85.4,0.026000000000000002,76.1,0.19399999999999998,0.509,0.7
22717,2024,Angel Zerpa,KCR,24,2,0,0.2,3.86,60,0,53.2,49,19,6,1.45,8.22,3.19,0.205,0.079,3.97,3.7,0.325,0.782,0.426,0.253,96.3,0.26,86.2,0.10400000000000001,88.7,0.003,82.0,0.163,0.584,1.01
27472,2024,Jared Shuster,CHW,25,2,5,0.2,4.3,39,4,73.1,56,33,9,1.46,6.87,4.05,0.174,0.10300000000000001,4.58,5.09,0.291,0.731,0.319,0.44299999999999995,92.5,0.284,86.0,0.294,84.2,,,0.213,0.34299999999999997,1.1
17796,2024,Dillon Tate,- - -,30,2,1,0.2,4.66,33,0,36.2,27,12,2,1.47,6.63,2.95,0.165,0.073,3.71,4.45,0.336,0.67,0.306,0.289,92.7,0.33399999999999996,79.5,0.125,83.9,,,0.215,0.496,0.49
10078,2024,Caleb Thielbar,MIN,37,2,4,0.2,5.32,59,0,47.1,53,24,6,1.56,10.08,4.56,0.245,0.111,4.1,4.21,0.331,0.625,0.33799999999999997,0.401,93.3,0.318,81.7,,,0.248,74.2,0.21899999999999997,0.38,1.14
17969,2024,Peter Lambert,COL,27,2,5,0.2,5.72,28,3,61.1,50,29,7,1.66,7.34,4.26,0.179,0.10400000000000001,4.54,4.68,0.344,0.6579999999999999,0.36700000000000005,0.335,94.6,0.302,85.1,0.25,87.0,0.039,77.9,0.299,0.365,1.03
27779,2024,Bryce Elder,ATL,25,2,5,0.2,6.52,10,10,49.2,46,17,8,1.63,8.34,3.08,0.204,0.075,4.56,3.95,0.366,0.6409999999999999,0.447,0.306,90.6,0.315,83.7,0.132,85.2,,,0.188,0.506,1.45
27500,2024,Slade Cecconi,ARI,25,2,7,0.2,6.66,20,13,77.0,64,17,16,1.42,7.48,1.99,0.18899999999999997,0.05,5.02,4.7,0.321,0.618,0.364,0.484,94.4,0.24,85.1,0.122,81.9,0.08900000000000001,75.4,0.18,0.336,1.87
13449,2024,Taylor Rogers,SFG,33,1,4,0.2,2.4,64,0,60.0,64,22,7,1.25,9.6,3.3,0.257,0.08800000000000001,3.75,3.72,0.299,0.818,0.32899999999999996,0.369,93.1,0.47200000000000003,79.3,,,,,0.16899999999999998,0.46299999999999997,1.05
13942,2024,Brent Suter,CIN,34,1,0,0.2,3.15,47,3,65.2,50,12,10,1.14,6.85,1.64,0.185,0.044000000000000004,4.31,4.19,0.272,0.828,0.298,0.39899999999999997,86.4,0.162,78.4,0.198,75.6,,,0.192,0.409,1.37
16201,2024,Justin Anderson,CHW,31,1,2,0.2,4.39,56,0,53.1,57,32,5,1.5,9.62,5.4,0.23600000000000002,0.132,4.22,4.76,0.297,0.711,0.353,0.419,95.7,0.45299999999999996,85.6,,,,,0.203,0.37799999999999995,0.84
15467,2024,Marco Gonzales,PIT,32,1,1,0.2,4.54,7,7,33.2,23,11,5,1.6,6.15,2.94,0.152,0.073,4.71,4.8,0.339,0.787,0.436,0.395,89.8,,,0.255,80.2,0.10099999999999999,79.1,0.20199999999999999,0.40399999999999997,1.34
22207,2024,DL Hall,MIL,25,1,2,0.2,5.02,13,7,43.0,44,21,6,1.6,9.21,4.4,0.223,0.107,4.68,4.48,0.344,0.728,0.375,0.374,93.4,0.14300000000000002,84.8,0.205,84.8,0.19899999999999998,79.8,0.171,0.455,1.26
4301,2024,Justin Wilson,CIN,36,1,5,0.2,5.59,60,0,46.2,51,13,10,1.46,9.84,2.51,0.244,0.062,4.73,3.99,0.338,0.7140000000000001,0.413,0.447,95.5,0.239,88.3,,,,,0.17,0.38299999999999995,1.93
26952,2024,Anthony Molina,COL,22,1,1,0.2,6.79,35,1,59.2,41,22,5,1.58,6.18,3.32,0.155,0.083,4.09,4.47,0.345,0.562,0.43700000000000006,0.293,94.8,0.22699999999999998,88.6,0.22399999999999998,85.3,0.066,82.8,0.28800000000000003,0.419,0.75
