game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count
631225,2020-09-07,1,Bot,554430,642086,FF,98.3,2429.0,-1.49,53.37,5.63,-0.78,0.61,0.89,2.36,14.0,,foul,92.0,-28.0,5.0,100.2,206.0,L,R,7082,0,2,0-2
631225,2020-09-07,1,Bot,554430,642086,FC,92.8,2481.0,-1.72,53.59,5.54,0.3,0.23,0.11,1.81,8.0,field_out,hit_into_play,94.7,28.0,361.0,94.3,135.0,L,R,7082,0,2,0-2
631225,2020-09-07,1,Bot,554430,605204,FF,99.2,2249.0,-1.58,53.48,5.64,-0.49,1.04,-0.72,2.73,4.0,,swinging_strike,,,,101.3,209.0,R,R,7083,0,1,0-1
631225,2020-09-07,1,Bot,554430,605204,SI,99.0,2171.0,-1.6,53.77,5.62,-0.97,1.05,-1.03,2.31,13.0,,foul,64.2,49.0,182.0,100.5,213.0,R,R,7083,0,2,0-2
631225,2020-09-07,1,Bot,554430,605204,FF,98.8,2170.0,-1.49,53.37,5.61,-0.5,1.07,-0.18,2.98,2.0,strikeout,swinging_strike,,,,100.7,210.0,R,R,7083,0,3,0-3
631225,2020-09-07,1,Bot,554430,624424,FF,98.3,2348.0,-1.58,53.45,5.68,-0.44,0.87,0.12,2.54,5.0,single,hit_into_play,87.6,-33.0,4.0,100.2,207.0,L,R,7084,0,0,0-0
631225,2020-09-07,1,Bot,554430,607043,FF,97.9,2256.0,-1.6,53.45,5.75,-0.55,1.25,0.56,2.61,6.0,,called_strike,,,,99.3,206.0,L,R,7085,0,1,0-1
631225,2020-09-07,1,Bot,554430,607043,FF,98.4,2262.0,-1.37,53.34,5.65,-0.44,1.11,0.57,1.91,9.0,field_out,hit_into_play,81.0,-31.0,3.0,100.5,203.0,L,R,7085,0,1,0-1
631225,2020-09-07,2,Top,656849,516416,SI,90.8,2080.0,1.67,53.47,6.1,1.41,0.92,-0.22,0.3,13.0,,blocked_ball,,,,92.0,129.0,R,L,7086,1,0,1-0
631225,2020-09-07,2,Top,656849,516416,CH,84.4,1956.0,1.87,53.45,5.79,1.72,0.33,-0.44,1.93,7.0,,called_strike,,,,85.7,117.0,R,L,7086,1,1,1-1
631225,2020-09-07,2,Top,656849,516416,SL,79.6,2071.0,2.08,53.7,5.73,-0.4,0.32,0.68,2.29,6.0,,foul,63.8,45.0,174.0,80.5,318.0,R,L,7086,1,2,1-2
631225,2020-09-07,2,Top,656849,516416,FF,92.0,2067.0,2.2,53.46,5.67,1.02,1.03,1.36,4.15,12.0,,ball,,,,93.6,129.0,R,L,7086,2,2,2-2
631225,2020-09-07,2,Top,656849,516416,SI,90.2,2026.0,1.95,53.69,6.0,1.32,1.08,0.76,3.24,3.0,strikeout,swinging_strike,,,,91.3,138.0,R,L,7086,2,3,2-3
631225,2020-09-07,2,Top,656849,592663,SI,91.5,2203.0,1.98,53.25,6.06,1.47,0.83,1.33,1.94,14.0,,ball,,,,93.5,130.0,R,L,7087,1,0,1-0
631225,2020-09-07,2,Top,656849,592663,SI,91.2,2218.0,1.93,53.68,5.98,1.52,0.85,0.4,0.86,14.0,,ball,,,,92.1,127.0,R,L,7087,2,0,2-0
631225,2020-09-07,2,Top,656849,592663,FF,91.2,2021.0,2.0,53.63,5.78,1.02,1.19,0.0,2.75,5.0,,swinging_strike,,,,92.4,128.0,R,L,7087,2,1,2-1
631225,2020-09-07,2,Top,656849,592663,FF,91.2,2077.0,1.65,53.7,6.13,0.97,1.27,-0.63,1.9,7.0,,called_strike,,,,92.5,133.0,R,L,7087,2,2,2-2
631225,2020-09-07,2,Top,656849,592663,SL,83.3,2263.0,2.24,53.58,5.75,-0.1,0.19,-0.98,1.62,13.0,,ball,,,,84.6,314.0,R,L,7087,3,2,3-2
631225,2020-09-07,2,Top,656849,592663,FF,92.6,2087.0,1.66,53.41,5.94,1.09,1.04,-1.25,1.64,13.0,walk,ball,,,,94.4,127.0,R,L,7087,4,2,4-2
631225,2020-09-07,2,Top,656849,547180,SL,78.7,2098.0,2.17,53.62,5.67,-0.71,0.23,0.02,1.89,8.0,,called_strike,,,,79.4,329.0,L,L,7088,0,1,0-1
631225,2020-09-07,2,Top,656849,547180,FF,91.7,2020.0,1.91,53.37,5.97,0.83,1.33,-0.41,1.85,7.0,,called_strike,,,,92.8,132.0,L,L,7088,0,2,0-2
631225,2020-09-07,2,Top,656849,547180,FF,90.5,1993.0,1.73,53.41,5.92,1.03,1.29,0.52,4.03,12.0,,ball,,,,91.6,133.0,L,L,7088,1,2,1-2
631225,2020-09-07,2,Top,656849,547180,FF,92.2,2034.0,1.82,53.45,5.9,0.92,1.0,-0.4,1.83,7.0,,foul,68.6,29.0,166.0,93.2,124.0,L,L,7088,1,2,1-2
631225,2020-09-07,2,Top,656849,547180,SL,80.9,2235.0,2.12,53.7,5.76,-0.35,0.14,-0.61,1.75,7.0,field_out,hit_into_play,74.9,28.0,260.0,81.9,310.0,L,L,7088,1,2,1-2
631225,2020-09-07,2,Top,656849,656555,FF,90.3,1977.0,1.83,53.21,5.99,0.92,1.03,1.28,2.12,14.0,,ball,,,,92.0,135.0,R,L,7089,1,0,1-0
631225,2020-09-07,2,Top,656849,656555,FF,90.1,2028.0,1.59,53.44,5.9,0.95,1.04,-1.28,0.93,13.0,,blocked_ball,,,,91.7,139.0,R,L,7089,2,0,2-0
631225,2020-09-07,2,Top,656849,656555,CH,83.3,1912.0,2.21,53.44,5.76,1.42,0.73,0.03,2.5,5.0,home_run,hit_into_play,109.3,25.0,369.0,84.6,112.0,R,L,7089,2,0,2-0
631225,2020-09-07,2,Top,656849,457705,FF,89.4,2237.0,1.72,53.49,6.14,1.11,1.38,1.17,3.11,12.0,,ball,,,,90.8,135.0,R,L,7090,1,0,1-0
631225,2020-09-07,2,Top,656849,457705,SI,92.7,2087.0,1.71,53.23,6.05,1.43,1.03,-1.03,1.53,13.0,,ball,,,,94.3,138.0,R,L,7090,2,0,2-0
631225,2020-09-07,2,Top,656849,457705,SI,90.9,1997.0,1.83,53.31,5.9,1.22,0.97,-0.62,1.84,7.0,,swinging_strike,,,,92.2,135.0,R,L,7090,2,1,2-1
631225,2020-09-07,2,Top,656849,457705,FF,91.9,2093.0,1.54,53.3,6.11,1.08,1.24,0.01,1.22,14.0,,swinging_strike,,,,93.3,134.0,R,L,7090,2,2,2-2
631225,2020-09-07,2,Top,656849,457705,SL,81.5,2236.0,2.35,53.54,5.71,-0.27,-0.14,-0.14,2.7,5.0,,foul,68.3,-25.0,6.0,82.3,318.0,R,L,7090,2,2,2-2
631225,2020-09-07,2,Top,656849,457705,CH,84.2,2064.0,1.76,53.48,6.08,1.59,0.91,-0.91,0.69,13.0,,ball,,,,85.2,118.0,R,L,7090,3,2,3-2
631225,2020-09-07,2,Top,656849,457705,FF,93.0,2028.0,1.66,52.99,6.04,0.71,1.1,-1.44,2.94,11.0,walk,ball,,,,95.1,145.0,R,L,7090,4,2,4-2
631225,2020-09-07,2,Top,656849,664247,FF,90.8,2120.0,1.94,53.57,5.94,1.11,1.19,0.97,2.55,14.0,,called_strike,,,,92.4,135.0,R,L,7091,0,1,0-1
631225,2020-09-07,2,Top,656849,664247,SI,91.0,2111.0,1.95,53.6,6.09,1.37,0.96,0.69,1.89,9.0,,called_strike,,,,92.4,127.0,R,L,7091,0,2,0-2
631225,2020-09-07,2,Top,656849,664247,SL,81.4,2135.0,2.21,53.72,5.89,-0.32,-0.26,-1.2,0.14,13.0,,ball,,,,82.3,333.0,R,L,7091,1,2,1-2
631225,2020-09-07,2,Top,656849,664247,CH,83.0,2088.0,2.2,53.88,5.96,1.49,0.46,0.93,2.11,14.0,,foul,77.5,45.0,236.0,83.8,115.0,R,L,7091,1,2,1-2
631225,2020-09-07,2,Top,656849,664247,SL,80.8,2138.0,2.07,53.93,5.8,-0.58,0.13,0.88,3.62,12.0,,ball,,,,81.8,313.0,R,L,7091,2,2,2-2
631225,2020-09-07,2,Top,656849,664247,SI,91.7,2114.0,1.88,53.31,6.1,1.31,0.84,0.21,1.81,8.0,field_out,hit_into_play,107.5,2.0,55.0,93.6,136.0,R,L,7091,2,2,2-2
631225,2020-09-07,2,Bot,554430,455139,FC,91.2,2373.0,-1.74,53.5,5.47,0.38,-0.05,0.1,2.34,5.0,,called_strike,,,,92.9,156.0,R,R,7092,0,1,0-1
631225,2020-09-07,2,Bot,554430,455139,FC,89.7,2433.0,-1.58,53.51,5.48,0.37,-0.14,-0.07,1.61,8.0,field_out,hit_into_play,92.8,7.0,91.0,91.2,51.0,R,R,7092,0,1,0-1
631225,2020-09-07,2,Bot,554430,665926,FF,98.9,2346.0,-1.5,53.39,5.64,-0.47,1.05,-1.03,2.25,13.0,,ball,,,,101.0,206.0,L,R,7093,1,0,1-0
631225,2020-09-07,2,Bot,554430,665926,FF,98.5,2414.0,-1.49,53.41,5.66,-0.3,1.2,-0.37,1.59,7.0,,called_strike,,,,100.4,210.0,L,R,7093,1,1,1-1
631225,2020-09-07,2,Bot,554430,665926,FF,98.4,2387.0,-1.35,53.38,5.6,-0.35,0.92,1.93,1.74,14.0,,ball,,,,100.4,212.0,L,R,7093,2,1,2-1
631225,2020-09-07,2,Bot,554430,665926,FC,91.1,2496.0,-1.64,53.44,5.54,0.35,0.03,0.58,1.97,9.0,single,hit_into_play,80.1,22.0,262.0,93.2,141.0,L,R,7093,2,1,2-1
631225,2020-09-07,2,Bot,554430,643446,FF,97.8,2287.0,-1.38,53.33,5.63,-0.31,0.91,0.44,3.12,3.0,,foul,67.7,44.0,187.0,100.0,211.0,L,R,7094,0,1,0-1
631225,2020-09-07,2,Bot,554430,643446,FF,98.5,2452.0,-1.45,53.3,5.66,-0.41,1.03,0.76,3.38,3.0,,swinging_strike,,,,101.0,213.0,L,R,7094,0,2,0-2
631225,2020-09-07,2,Bot,554430,643446,FC,93.0,2488.0,-1.68,53.47,5.5,0.35,0.48,0.46,1.9,9.0,,foul,76.3,-24.0,4.0,94.6,186.0,L,R,7094,0,2,0-2
631225,2020-09-07,2,Bot,554430,643446,FF,97.9,2317.0,-1.48,53.33,5.58,-0.56,0.85,0.86,2.88,12.0,single,hit_into_play,64.9,22.0,183.0,100.2,210.0,L,R,7094,0,2,0-2
631225,2020-09-07,2,Bot,554430,624413,FC,90.5,2417.0,-1.82,53.59,5.56,0.31,-0.07,-0.48,1.04,13.0,,ball,,,,91.5,126.0,R,R,7095,1,0,1-0
631225,2020-09-07,2,Bot,554430,624413,SI,99.2,2187.0,-1.51,53.46,5.56,-1.16,0.82,-1.18,1.57,13.0,,ball,,,,100.5,203.0,R,R,7095,2,0,2-0
631225,2020-09-07,2,Bot,554430,624413,SI,98.4,2254.0,-1.53,53.28,5.59,-1.06,0.86,0.04,1.91,8.0,field_out,hit_into_play,98.1,41.0,324.0,100.0,206.0,R,R,7095,2,0,2-0
631225,2020-09-07,2,Bot,554430,429664,FF,97.7,2306.0,-1.53,53.68,5.81,-0.18,1.09,-0.15,2.64,5.0,,called_strike,,,,99.2,205.0,L,R,7096,0,1,0-1
631225,2020-09-07,2,Bot,554430,429664,FC,90.4,2423.0,-1.71,53.58,5.65,0.49,0.03,-1.0,1.22,13.0,,ball,,,,92.0,142.0,L,R,7096,1,1,1-1
631225,2020-09-07,2,Bot,554430,429664,FF,97.4,2323.0,-1.51,53.65,5.71,-0.28,1.19,0.18,2.67,5.0,,foul,89.3,-3.0,27.0,99.0,213.0,L,R,7096,1,2,1-2
631225,2020-09-07,2,Bot,554430,429664,FF,98.1,2390.0,-1.52,53.39,5.7,-0.34,1.0,1.24,3.32,12.0,field_out,hit_into_play,53.5,24.0,144.0,100.3,204.0,L,R,7096,1,2,1-2
631225,2020-09-07,3,Top,541640,664761,FC,86.7,2257.0,-2.29,53.65,5.1,0.49,0.73,-0.05,2.25,8.0,field_out,hit_into_play,74.6,2.0,41.0,88.3,190.0,R,R,7097,0,0,0-0
631225,2020-09-07,3,Top,541640,594838,SI,89.4,2151.0,-2.43,53.72,4.95,-1.17,0.46,1.01,3.2,12.0,,ball,,,,90.5,218.0,R,R,7098,1,0,1-0
631225,2020-09-07,3,Top,541640,594838,FC,87.0,2342.0,-2.47,53.57,5.14,0.38,0.74,0.49,1.59,9.0,,swinging_strike,,,,88.5,199.0,R,R,7098,1,1,1-1
631225,2020-09-07,3,Top,541640,594838,SI,89.4,2152.0,-2.48,53.85,4.89,-1.06,0.3,-0.8,3.11,1.0,,ball,,,,90.8,216.0,R,R,7098,2,1,2-1
631225,2020-09-07,3,Top,541640,594838,SI,90.3,2121.0,-2.37,53.92,5.01,-1.15,0.4,0.61,0.92,14.0,,ball,,,,91.2,220.0,R,R,7098,3,1,3-1
631225,2020-09-07,3,Top,541640,594838,SI,89.9,2222.0,-2.38,53.77,4.92,-1.28,0.45,0.9,2.75,12.0,,called_strike,,,,91.0,220.0,R,R,7098,3,2,3-2
631225,2020-09-07,3,Top,541640,594838,FC,86.8,2376.0,-2.42,53.42,5.15,0.27,1.2,0.49,1.95,9.0,,foul,,,,88.7,190.0,R,R,7098,3,2,3-2
631225,2020-09-07,3,Top,541640,594838,SI,89.2,2200.0,-2.43,53.83,4.92,-1.09,0.34,0.22,1.43,14.0,field_out,hit_into_play,109.6,8.0,202.0,90.2,218.0,R,R,7098,3,2,3-2
631225,2020-09-07,3,Top,541640,544369,SI,89.4,2161.0,-2.47,53.9,5.1,-1.26,0.6,-0.35,1.53,7.0,,called_strike,,,,90.4,211.0,L,R,7099,0,1,0-1
631225,2020-09-07,3,Top,541640,544369,FC,85.9,2319.0,-2.41,54.0,5.17,0.15,0.99,-0.97,3.91,11.0,,ball,,,,86.9,188.0,L,R,7099,1,1,1-1
631225,2020-09-07,3,Top,541640,544369,FC,85.3,2304.0,-2.51,53.84,5.18,0.4,0.67,0.23,2.75,5.0,,foul,65.2,58.0,167.0,86.6,188.0,L,R,7099,1,2,1-2
631225,2020-09-07,3,Top,541640,544369,FF,88.9,2180.0,-2.43,53.96,4.99,-0.87,1.24,0.13,3.12,2.0,field_out,hit_into_play,103.7,5.0,113.0,89.5,218.0,L,R,7099,1,2,1-2
631225,2020-09-07,3,Bot,554430,605204,SI,98.3,2124.0,-1.57,53.35,5.54,-0.99,0.8,-1.18,2.82,11.0,,foul,,,,100.4,209.0,R,R,7100,0,1,0-1
631225,2020-09-07,3,Bot,554430,605204,FF,99.0,2367.0,-1.38,53.35,5.68,-0.19,0.87,1.18,1.32,14.0,,ball,,,,101.3,196.0,R,R,7100,1,1,1-1
631225,2020-09-07,3,Bot,554430,605204,FF,98.4,2156.0,-1.51,53.28,5.54,-0.69,0.63,-0.21,2.6,5.0,,foul,,,,100.7,213.0,R,R,7100,1,2,1-2
631225,2020-09-07,3,Bot,554430,605204,CU,81.8,2697.0,-1.53,53.49,5.6,0.95,-1.17,-0.28,2.1,7.0,field_out,hit_into_play,95.5,-12.0,9.0,83.3,48.0,R,R,7100,1,2,1-2
631225,2020-09-07,3,Bot,554430,624424,FF,97.2,2387.0,-1.49,53.31,5.76,-0.29,1.07,0.14,2.2,5.0,,called_strike,,,,99.4,205.0,L,R,7101,0,1,0-1
631225,2020-09-07,3,Bot,554430,624424,CU,79.7,2729.0,-1.7,53.8,5.63,1.03,-1.11,-0.67,1.53,7.0,,called_strike,,,,80.8,45.0,L,R,7101,0,2,0-2
631225,2020-09-07,3,Bot,554430,624424,FF,97.8,2276.0,-1.51,53.28,5.6,-0.25,1.02,1.42,2.18,14.0,,ball,,,,99.9,207.0,L,R,7101,1,2,1-2
631225,2020-09-07,3,Bot,554430,624424,CH,91.9,1906.0,-1.55,53.53,5.62,-0.85,0.85,-0.06,0.8,13.0,strikeout,swinging_strike,,,,93.3,243.0,L,R,7101,1,3,1-3
631225,2020-09-07,3,Bot,554430,607043,CU,80.6,2620.0,-1.54,53.69,5.68,0.49,-1.19,0.33,2.38,6.0,field_out,hit_into_play,85.2,-16.0,8.0,81.9,45.0,L,R,7102,0,0,0-0
631225,2020-09-07,4,Top,541640,656555,FC,88.8,2248.0,-2.25,53.59,5.09,0.19,0.89,1.31,3.2,12.0,,ball,,,,90.0,205.0,R,R,7103,1,0,1-0
631225,2020-09-07,4,Top,541640,656555,SI,90.9,2128.0,-2.36,53.74,4.89,-1.12,0.31,0.05,2.34,5.0,field_out,hit_into_play,100.7,-4.0,23.0,91.8,220.0,R,R,7103,1,0,1-0
631225,2020-09-07,4,Top,541640,457705,CU,78.2,2490.0,-2.4,53.65,5.12,0.7,-0.21,1.68,0.02,14.0,,ball,,,,79.2,70.0,R,R,7104,1,0,1-0
631225,2020-09-07,4,Top,541640,457705,SI,89.9,2202.0,-2.48,53.63,4.99,-1.02,0.4,1.14,3.14,12.0,,ball,,,,91.2,220.0,R,R,7104,2,0,2-0
631225,2020-09-07,4,Top,541640,457705,SI,89.3,2136.0,-2.53,53.56,4.91,-1.1,0.48,-0.06,2.98,2.0,field_out,hit_into_play,86.5,79.0,35.0,90.4,216.0,R,R,7104,2,0,2-0
631225,2020-09-07,4,Top,541640,664247,SI,88.8,2135.0,-2.41,53.9,4.95,-1.04,0.23,-0.14,3.07,2.0,,called_strike,,,,89.9,216.0,R,R,7105,0,1,0-1
631225,2020-09-07,4,Top,541640,664247,CU,79.5,2263.0,-2.39,53.85,5.1,0.46,-0.12,0.59,1.76,9.0,,foul,,,,80.5,96.0,R,R,7105,0,2,0-2
631225,2020-09-07,4,Top,541640,664247,FC,86.4,2258.0,-2.11,53.89,5.12,0.26,0.84,0.7,3.76,12.0,,ball,,,,87.7,180.0,R,R,7105,1,2,1-2
631225,2020-09-07,4,Top,541640,664247,CH,83.0,1681.0,-2.13,53.69,4.93,-0.92,0.2,-0.05,0.31,13.0,,ball,,,,84.2,223.0,R,R,7105,2,2,2-2
631225,2020-09-07,4,Top,541640,664247,FC,87.5,2340.0,-2.34,53.86,5.2,0.07,0.78,-0.12,2.82,5.0,field_out,hit_into_play,78.5,36.0,265.0,88.8,197.0,R,R,7105,2,2,2-2
631225,2020-09-07,4,Bot,554430,643446,FF,97.8,2298.0,-1.59,53.35,5.59,-0.63,0.94,0.62,3.21,3.0,field_out,hit_into_play,73.1,73.0,114.0,99.9,205.0,L,R,7106,0,0,0-0
631225,2020-09-07,4,Bot,554430,624413,SI,97.4,2178.0,-1.54,53.21,5.48,-1.24,0.98,-0.52,2.01,7.0,single,hit_into_play,86.1,11.0,175.0,99.1,213.0,R,R,7107,0,0,0-0
631225,2020-09-07,4,Bot,554430,429664,FC,92.9,2344.0,-1.66,53.43,5.51,0.27,0.51,0.21,3.49,2.0,,swinging_strike,,,,94.9,188.0,L,R,7108,0,1,0-1
631225,2020-09-07,4,Bot,554430,429664,FC,92.8,2353.0,-1.55,53.44,5.59,0.08,0.48,-0.75,4.73,11.0,,ball,,,,94.8,177.0,L,R,7108,1,1,1-1
631225,2020-09-07,4,Bot,554430,429664,FF,97.8,2323.0,-1.44,53.31,5.64,-0.11,1.16,-0.67,2.46,4.0,,called_strike,,,,100.0,199.0,L,R,7108,1,2,1-2
631225,2020-09-07,4,Bot,554430,429664,FF,98.2,2502.0,-1.42,53.29,5.6,-0.43,1.06,-0.22,0.96,13.0,,ball,,,,100.3,205.0,L,R,7108,2,2,2-2
631225,2020-09-07,4,Bot,554430,429664,FC,92.4,2490.0,-1.53,52.99,5.49,0.46,0.31,1.59,1.94,14.0,strikeout,swinging_strike,,,,95.1,180.0,L,R,7108,2,3,2-3
631225,2020-09-07,4,Bot,554430,642086,FF,96.8,2293.0,-1.47,53.44,5.76,-0.5,1.44,-1.63,3.47,11.0,,ball,,,,98.3,211.0,L,R,7109,1,0,1-0
631225,2020-09-07,4,Bot,554430,642086,FF,96.9,2331.0,-1.38,53.26,5.68,-0.56,1.4,-0.91,0.89,13.0,,ball,,,,98.7,208.0,L,R,7109,2,0,2-0
631225,2020-09-07,4,Bot,554430,642086,FF,98.2,2441.0,-1.51,53.44,5.71,-0.57,1.6,-0.04,2.28,5.0,,swinging_strike,,,,99.6,214.0,L,R,7109,2,1,2-1
631225,2020-09-07,4,Bot,554430,642086,FC,92.1,2465.0,-1.76,53.6,5.55,0.22,0.66,-0.96,2.69,11.0,,swinging_strike,,,,94.0,158.0,L,R,7109,2,2,2-2
631225,2020-09-07,4,Bot,554430,642086,FF,98.5,2358.0,-1.39,53.22,5.58,-0.37,1.09,1.07,2.84,12.0,,foul,95.7,1.0,63.0,100.8,201.0,L,R,7109,2,2,2-2
631225,2020-09-07,4,Bot,554430,642086,FF,99.5,2318.0,-1.47,53.36,5.63,-0.35,1.34,-0.41,0.44,13.0,,ball,,,,101.6,210.0,L,R,7109,3,2,3-2
631225,2020-09-07,4,Bot,554430,642086,FF,97.8,2369.0,-1.44,53.4,5.68,-0.12,1.2,-0.66,2.99,1.0,strikeout,swinging_strike,,,,99.9,208.0,L,R,7109,3,3,3-3
631225,2020-09-07,5,Top,541640,544369,SI,90.1,1997.0,-2.64,53.89,4.98,-1.15,0.37,-1.45,2.73,11.0,,ball,,,,90.6,225.0,L,R,7110,1,0,1-0
631225,2020-09-07,5,Top,541640,544369,FC,86.9,2182.0,-2.59,53.75,5.11,0.15,0.79,-0.3,1.25,13.0,,ball,,,,88.3,210.0,L,R,7110,2,0,2-0
631225,2020-09-07,5,Top,541640,544369,FC,86.4,2242.0,-2.43,53.96,5.13,0.31,0.66,-0.06,2.6,5.0,grounded_into_double_play,hit_into_play,103.3,3.0,82.0,87.4,193.0,L,R,7110,2,0,2-0
631225,2020-09-07,5,Top,541640,516416,SI,90.2,2135.0,-2.31,53.89,4.96,-1.14,0.38,-0.3,2.22,4.0,single,hit_into_play,101.9,-14.0,9.0,90.9,213.0,R,R,7111,0,0,0-0
631225,2020-09-07,5,Top,541640,592663,SI,91.0,2151.0,-2.32,53.91,4.86,-1.49,0.64,-0.23,1.81,8.0,,swinging_strike,,,,91.3,223.0,R,R,7112,0,1,0-1
631225,2020-09-07,5,Top,541640,592663,SI,90.9,2267.0,-2.27,54.14,5.01,-1.37,0.28,0.8,1.54,9.0,,called_strike,,,,91.0,232.0,R,R,7112,0,2,0-2
631225,2020-09-07,5,Top,541640,592663,FC,88.5,2394.0,-2.24,53.52,5.0,0.08,1.05,2.26,1.89,14.0,,ball,,,,89.9,204.0,R,R,7112,1,2,1-2
631225,2020-09-07,5,Top,541640,592663,FF,92.0,2149.0,-2.04,53.95,5.01,-0.62,1.27,1.05,2.88,12.0,home_run,hit_into_play,101.9,26.0,402.0,92.7,220.0,R,R,7112,1,2,1-2
631225,2020-09-07,5,Top,541640,547180,SI,90.7,2225.0,-2.28,53.8,5.1,-1.47,0.24,-0.27,1.83,8.0,,foul,,,,91.2,203.0,L,R,7113,0,1,0-1
631225,2020-09-07,5,Top,541640,547180,FC,88.4,2347.0,-2.47,54.01,5.07,-0.07,0.83,0.24,3.77,12.0,,ball,,,,89.1,197.0,L,R,7113,1,1,1-1
631225,2020-09-07,5,Top,541640,547180,CH,84.2,1683.0,-2.16,53.62,4.99,-0.93,0.42,0.45,0.5,14.0,,ball,,,,85.4,226.0,L,R,7113,2,1,2-1
631225,2020-09-07,5,Top,541640,547180,SI,90.7,2259.0,-2.29,53.99,5.0,-1.01,0.42,0.19,1.79,8.0,,foul,91.6,36.0,298.0,91.6,221.0,L,R,7113,2,2,2-2
631225,2020-09-07,5,Top,541640,547180,FC,86.1,2363.0,-2.33,53.84,5.15,0.26,0.89,-2.06,3.85,11.0,,ball,,,,87.4,191.0,L,R,7113,3,2,3-2
631225,2020-09-07,5,Top,541640,547180,FC,89.4,2348.0,-2.38,53.68,5.14,0.12,0.99,0.77,3.15,3.0,field_out,hit_into_play,68.5,69.0,122.0,90.8,211.0,L,R,7113,3,2,3-2
631225,2020-09-07,5,Bot,554430,429664,FF,96.9,2214.0,-1.49,53.12,5.52,-0.55,0.75,1.88,2.44,14.0,,ball,,,,99.6,210.0,L,R,7114,1,0,1-0
631225,2020-09-07,5,Bot,554430,429664,CH,91.2,1673.0,-1.64,53.39,5.58,-0.75,0.91,-0.44,1.78,7.0,field_out,hit_into_play,102.7,-13.0,8.0,93.0,232.0,L,R,7114,1,0,1-0
631225,2020-09-07,5,Bot,554430,642086,CU,79.5,2629.0,-1.61,53.59,5.72,0.95,-1.22,0.25,2.09,8.0,double,hit_into_play,105.5,21.0,355.0,80.3,46.0,L,R,7115,0,0,0-0
631225,2020-09-07,5,Bot,554430,605204,FC,90.6,2409.0,-1.73,53.42,5.47,0.33,0.24,1.42,0.9,14.0,,ball,,,,92.3,163.0,R,R,7116,1,0,1-0
631225,2020-09-07,5,Bot,554430,605204,SI,96.9,2150.0,-1.7,53.18,5.43,-1.39,0.88,-0.42,2.17,7.0,,foul,63.8,-45.0,2.0,98.5,210.0,R,R,7116,1,1,1-1
631225,2020-09-07,5,Bot,554430,605204,SI,96.7,2111.0,-1.6,53.41,5.53,-1.3,0.79,-1.02,3.68,11.0,,ball,,,,98.3,213.0,R,R,7116,2,1,2-1
631225,2020-09-07,5,Bot,554430,605204,FF,97.4,2258.0,-1.43,53.33,5.53,-0.22,1.06,0.08,1.08,14.0,,ball,,,,99.2,209.0,R,R,7116,3,1,3-1
631225,2020-09-07,5,Bot,554430,605204,SI,98.1,2137.0,-1.54,53.42,5.48,-1.17,0.81,-0.79,1.93,7.0,double,hit_into_play,97.7,18.0,319.0,100.0,206.0,R,R,7116,3,1,3-1
631225,2020-09-07,5,Bot,554430,624424,FF,97.7,2149.0,-1.53,53.42,5.63,-0.35,1.12,0.08,2.77,2.0,double,hit_into_play,85.0,16.0,205.0,99.6,215.0,L,R,7117,0,0,0-0
631225,2020-09-07,5,Bot,554430,607043,FF,97.8,2379.0,-1.57,53.13,5.51,-0.46,1.23,0.79,2.11,6.0,,called_strike,,,,100.1,210.0,L,R,7118,0,1,0-1
631225,2020-09-07,5,Bot,554430,607043,FF,97.3,2328.0,-1.49,53.5,5.58,-0.53,1.28,-0.69,2.67,4.0,,called_strike,,,,98.8,209.0,L,R,7118,0,2,0-2
631225,2020-09-07,5,Bot,554430,607043,FF,97.3,2257.0,-1.65,53.31,5.64,-0.47,1.03,-0.68,3.51,11.0,,ball,,,,99.3,214.0,L,R,7118,1,2,1-2
631225,2020-09-07,5,Bot,554430,607043,CU,79.6,2638.0,-1.75,53.64,5.56,1.15,-1.16,-0.15,2.59,5.0,field_out,hit_into_play,82.4,35.0,271.0,80.3,39.0,L,R,7118,1,2,1-2
631225,2020-09-07,5,Bot,554430,455139,FF,97.2,2245.0,-1.52,53.23,5.62,-0.45,1.02,-0.65,3.14,11.0,,ball,,,,99.6,210.0,R,R,7119,1,0,1-0
631225,2020-09-07,5,Bot,554430,455139,FF,97.5,2391.0,-1.67,53.31,5.61,-0.2,0.94,0.75,2.47,6.0,,swinging_strike,,,,99.9,208.0,R,R,7119,1,1,1-1
631225,2020-09-07,5,Bot,554430,455139,SI,96.7,2118.0,-1.73,53.32,5.5,-1.04,0.85,-1.48,2.88,11.0,,foul,40.3,42.0,86.0,98.2,211.0,R,R,7119,1,2,1-2
631225,2020-09-07,5,Bot,554430,455139,SI,96.4,2183.0,-1.63,53.32,5.49,-1.32,1.03,-0.71,3.25,1.0,strikeout,swinging_strike,,,,97.9,212.0,R,R,7119,1,3,1-3
631225,2020-09-07,5,Bot,554430,665926,FF,96.6,2282.0,-1.48,53.46,5.72,-0.51,1.09,1.46,2.33,12.0,,ball,,,,98.2,211.0,L,R,7120,1,0,1-0
